종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
다이나믹솔루션,290660,-90,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15)","2026-06-01: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-05-27: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-27: [기재정정]주식병합결정               | 2026-05-22: [기재정정]전환청구권행사               | 2026-05-21: 증권발행결과(자율공시)              ",11
비트플래닛,049470,-90,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-05-21: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-21: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-15: 분기보고서 (2026.03) | 2026-05-14: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-14: 주요사항보고서(전환사채권발행결정),8
CS,065770,-90,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [첨부정정]주요사항보고서(전환사채권발행결정) | [첨부정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-01: 대표이사변경               | 2026-05-29: 증권발행결과(자율공시)               | 2026-05-28: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-26: [첨부정정]주요사항보고서(전환사채권발행결정) | 2026-05-22: [첨부정정]주요사항보고서(전환사채권발행결정),16
인크레더블버즈,064090,-80,🚨 YES,횡령ㆍ배임혐의발생               | 횡령ㆍ배임혐의발생               | 주권매매거래정지기간변경              (상장폐지 사유 발생),,횡령ㆍ배임혐의발생              (-25) | 횡령ㆍ배임혐의발생              (-25) | 주권매매거래정지기간변경              (상장폐지 사유 발생)(-30),2026-05-27: 본점소재지변경               | 2026-05-26: 기타시장안내              (상장적격성 실질심사 사유추가 안내) | 2026-05-26: 횡령ㆍ배임혐의발생               | 2026-05-18: 주권매매거래정지기간변경              (상장폐지 사유 발생) | 2026-05-18: 기타시장안내              (기업심사위원회 개최 결과 안내),13
한울반도체,320000,-80,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),"2026-06-02: [기재정정]주요사항보고서(유상증자결정) | 2026-06-01: 전환가액의조정              (제3회차,제4회차) | 2026-05-29: 정정신고서제출요구( 2026.05.15. 제출 증권신고서(지분증권) ) | 2026-05-29: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-29: 임원ㆍ주요주주특정증권등소유상황보고서",18
앱튼,270520,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),"2026-05-28: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-28: 주식등의대량보유상황보고서(일반) | 2026-05-20: 전환가액의조정              (제6회차, 제7회차) | 2026-05-20: 증권발행결과(자율공시)               | 2026-05-15: [기재정정]주요사항보고서(유상증자결정)",13
에이프로젠,007460,-75,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)               | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)               | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              ,,[기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (제3자배정)(-15),2026-06-02: [기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)               | 2026-06-01: 기업지배구조보고서공시               | 2026-05-29: 주식등의대량보유상황보고서(일반) | 2026-05-29: 유상증자또는주식관련사채등의발행결과(자율공시)               | 2026-05-26: 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              ,21
코이즈,121850,-72,🚨 YES,[첨부정정]주요사항보고서(전환사채권발행결정) | 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달) | [기재정정]주요사항보고서(전환사채권발행결정),유형자산취득결정(종속회사의주요경영사항)              (+3),[첨부정정]주요사항보고서(전환사채권발행결정)(-15) | 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-06-01: 증권발행결과(자율공시)              (제3회차 CB) | 2026-05-28: [첨부정정]주요사항보고서(전환사채권발행결정) | 2026-05-27: 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달) | 2026-05-26: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-22: 주요사항보고서(전환사채권발행결정),8
우진비앤지,018620,-65,🚨 YES,주권매매거래정지              (무상증자) | 주권매매거래정지해제              (액면병합 주권 변경상장),,주권매매거래정지              (무상증자)(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-05-29: 주주명부폐쇄기간또는기준일설정               | 2026-05-29: 주요사항보고서(무상증자결정) | 2026-05-29: 주권매매거래정지              (무상증자) | 2026-05-28: 주식등의대량보유상황보고서(일반) | 2026-05-20: 주권매매거래정지해제              (액면병합 주권 변경상장),10
에코글로우,159910,-65,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,[기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-01: 주식등의대량보유상황보고서(일반) | 2026-06-01: 주식등의대량보유상황보고서(약식) | 2026-05-27: 주식등의대량보유상황보고서(일반) | 2026-05-27: [기재정정]최대주주변경을수반하는주식담보제공계약체결               | 2026-05-22: 합병등종료보고서(자산양수도),23
다보링크,340360,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5),2026-05-29: [기재정정]주요사항보고서(유상증자결정) | 2026-05-29: [기재정정]소액공모공시서류(지분증권) | 2026-05-29: [기재정정]주요사항보고서(유상증자결정) | 2026-05-28: 주요사항보고서(유상증자결정) | 2026-05-15: 분기보고서 (2026.03),11
에코볼트,097780,-60,🚨 YES,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-06-01: 주식등의대량보유상황보고서(일반) | 2026-06-01: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-01: 주주총회소집공고 | 2026-06-01: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-01: 임원ㆍ주요주주특정증권등소유상황보고서,19
큐캐피탈,016600,-60,🚨 YES,주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지기간변경              (감자 주권 변경상장),,주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지기간변경              (감자 주권 변경상장)(-30),2026-06-02: [기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)] | 2026-06-01: [기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)] | 2026-06-01: 대규모기업집단현황공시[연1회(동일인용)] | 2026-06-01: 대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)] | 2026-05-28: 주권매매거래정지해제              (액면병합 주권 변경상장),19
옵트론텍,082210,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-06-02: 주식등의대량보유상황보고서(일반) | 2026-06-02: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-01: 전환사채(해외전환사채포함)발행후만기전사채취득              (제15회차) | 2026-05-29: 주식등의대량보유상황보고서(일반) | 2026-05-29: 증권발행결과(자율공시)              (제19회차 CB),11
푸드나무,290720,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-05-26: [기재정정]주요사항보고서(유상증자결정) | 2026-05-21: 대표이사변경               | 2026-05-18: 소액공모실적보고서 | 2026-05-18: 증권발행결과(자율공시)              (제3자배정 유상증자) | 2026-05-15: 임원ㆍ주요주주특정증권등거래계획철회보고서,12
지엔코,065060,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-02: [기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)] | 2026-06-01: 대규모기업집단현황공시[연1회공시및1/4분기용(개별회사)] | 2026-05-22: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-22: 주식등의대량보유상황보고서(일반) | 2026-05-15: 분기보고서 (2026.03),9
엣지파운드리,105550,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-06-01: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-27: 주요사항보고서(전환사채권발행결정) | 2026-05-15: 분기보고서 (2026.03) | 2026-05-14: [기재정정]주요사항보고서(유상증자결정) | 2026-05-14: [기재정정]주식병합결정              ,9
졸스,018700,-60,🚨 YES,[첨부정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | 주권매매거래정지해제              (감자 주권 변경상장),,[첨부정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (감자 주권 변경상장)(-30),2026-05-29: 전환가액의조정              (제35회차) | 2026-05-20: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-20: 대표이사변경               | 2026-05-19: [첨부정정]주요사항보고서(유상증자결정) | 2026-05-19: 임원ㆍ주요주주특정증권등소유상황보고서,9
플래스크,041590,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-05-29: 주권관련사채권의취득결정               | 2026-05-27: 의결권대리행사권유참고서류 | 2026-05-27: 주주총회소집공고 | 2026-05-27: [기재정정]주주총회소집결의              (임시주주총회) | 2026-05-20: 기타시장안내              (정리매매 보류 관련),16
엑스플러스,373200,-60,🚨 YES,[첨부정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,[첨부정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-02: [기재정정]주요사항보고서(자기전환사채매도결정) | 2026-06-02: [기재정정]기타경영사항(자율공시)              (제2회차 CB 취득후 재매각) | 2026-06-02: [기재정정]기타경영사항(자율공시)              (제3회차 BW 취득후 재매각) | 2026-05-28: [첨부정정]주요사항보고서(유상증자결정) | 2026-05-27: 금전대여결정              ,14
골드앤에스,035290,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-05-28: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-15: 분기보고서 (2026.03) | 2026-05-08: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-05-06: [기재정정]주식병합결정              ",4
딥커머스,900110,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주권매매거래정지              ",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주권매매거래정지              (-30)","2026-06-01: 분기보고서 (2026.03) | 2026-05-21: [기재정정]주식매수선택권부여에관한신고 | 2026-05-14: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-05-06: [기재정정]주권매매거래정지               | 2026-05-06: [기재정정]주식병합결정              ",5
더코디,224060,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-01: 전환가액의조정              (제9회차) | 2026-05-29: [기재정정]주요사항보고서(유상증자결정) | 2026-05-20: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-19: [기재정정]주요사항보고서(유상증자결정) | 2026-05-18: [기재정정]주요사항보고서(전환사채권발행결정),8
광진실업,026910,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-06-01: [기재정정]증권발행결과(자율공시)              (제3자배정 유상증자) | 2026-06-01: 증권발행결과(자율공시)              (제3자배정 유상증자) | 2026-05-22: [기재정정]주요사항보고서(유상증자결정) | 2026-05-19: [기재정정]주요사항보고서(유상증자결정) | 2026-05-14: 분기보고서 (2026.03),10
캔버스엔,210120,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-06-02: 주주명부폐쇄기간또는기준일설정               | 2026-06-02: 주주총회소집결의              (임시주주총회) | 2026-05-20: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-20: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-18: 사외이사의선임ㆍ해임또는중도퇴임에관한신고,17
젬백스,082270,-60,🚨 YES,주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-06-02: [기재정정]최대주주변경을수반하는주식담보제공계약체결               | 2026-06-01: [기재정정]최대주주변경을수반하는주식담보제공계약체결               | 2026-06-01: 증권발행결과(자율공시)               | 2026-05-22: 주요사항보고서(전환사채권발행결정) | 2026-05-22: [기재정정]주요사항보고서(유상증자결정),15
유일에너테크,340930,-60,🚨 YES,주권매매거래정지기간변경              (회생절차 개시결정) | 주권매매거래정지기간변경              (개선기간 부여),,주권매매거래정지기간변경              (회생절차 개시결정)(-30) | 주권매매거래정지기간변경              (개선기간 부여)(-30),2026-06-01: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-15: 분기보고서 (2026.03) | 2026-05-11: 주권매매거래정지기간변경              (회생절차 개시결정) | 2026-05-11: 주요사항보고서(부도발생) | 2026-05-11: 회생절차개시결정              ,7
휴림에이텍,078590,-60,🚨 YES,주권매매거래정지해제              (감자 주권 변경상장) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,주권매매거래정지해제              (감자 주권 변경상장)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-05-26: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-05-21: [기재정정]주요사항보고서(유상증자결정) | 2026-05-14: 분기보고서 (2026.03) | 2026-05-14: [기재정정]주요사항보고서(유상증자결정) | 2026-05-13: 정정신고서제출요구( 2026.04.27. 제출 증권신고서(지분증권) ),6
소프트센,032680,-60,🚨 YES,기타시장안내              (소프트센 1우선주 관리종목지정 우려예고) | 주권매매거래정지해제              (액면병합 주권 변경상장),,기타시장안내              (소프트센 1우선주 관리종목지정 우려예고)(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-01: 기타시장안내              (소프트센 1우선주 관리종목지정 우려예고) | 2026-05-28: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-05-22: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-15: 분기보고서 (2026.03) | 2026-05-13: 주식등의대량보유상황보고서(일반),9
