종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
애드바이오텍,179530,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,최대주주인명목회사·조합등의최대주주변경              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-06-18: 주식등의대량보유상황보고서(약식) | 2026-06-11: 주식등의대량보유상황보고서(약식) | 2026-06-05: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-05: 주식등의대량보유상황보고서(일반) | 2026-06-04: 최대주주인명목회사·조합등의최대주주변경              ,17
우진비앤지,018620,-65,🚨 YES,주권매매거래정지              (무상증자) | 주권매매거래정지해제              (액면병합 주권 변경상장),,주권매매거래정지              (무상증자)(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-06-11: 권리락              (무상증자) | 2026-06-10: 대표이사변경               | 2026-06-09: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-06-09: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-06-09: 임원ㆍ주요주주특정증권등소유상황보고서,13
엑스플러스,373200,-60,🚨 YES,[첨부정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,[첨부정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-15: [기재정정]주요사항보고서(전환사채매수선택권행사자지정) | 2026-06-10: 주식등의대량보유상황보고서(약식) | 2026-06-09: 불성실공시법인지정예고              (공시불이행) | 2026-06-02: [기재정정]주요사항보고서(자기전환사채매도결정) | 2026-06-02: [기재정정]기타경영사항(자율공시)              (제2회차 CB 취득후 재매각),12
서울전자통신,027040,-60,🚨 YES,주요사항보고서(유상증자결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,주요사항보고서(유상증자결정)(-15) | 최대주주변경을수반하는주식담보제공계약체결              (-5) | 최대주주변경              (-5) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 최대주주변경을수반하는주식양수도계약체결              (-5),2026-06-16: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-08: 주요사항보고서(유상증자결정) | 2026-06-05: 소송등의판결ㆍ결정(일정금액이상의청구)               | 2026-06-04: 합병등종료보고서(자산양수도) | 2026-06-04: 주요사항보고서(타법인주식및출자증권양도결정),23
대진첨단소재,393970,-60,🚨 YES,[첨부정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지기간변경              (상장폐지 사유 발생) | [기재정정]주요사항보고서(전환사채권발행결정),,[첨부정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지기간변경              (상장폐지 사유 발생)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-16: [첨부정정]주요사항보고서(전환사채권발행결정) | 2026-06-10: 주권매매거래정지기간변경              (상장폐지 사유 발생) | 2026-06-10: 기타시장안내              (기업심사위원회 개최 결과 안내) | 2026-06-10: [기재정정]주주총회소집공고 | 2026-06-10: [기재정정]주주총회소집결의              (임시주주총회),10
썸에이지,208640,-60,🚨 YES,"[기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(유상증자결정)",,"[기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15)","2026-06-16: 감자완료               | 2026-06-12: [기재정정]증권신고서(지분증권) | 2026-06-12: [기재정정]주요사항보고서(유상증자결정) | 2026-06-08: 정정신고서제출요구( 2026.05.22. 제출 증권신고서(지분증권) ) | 2026-06-04: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",8
현대사료,016790,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-15: [기재정정]의결권대리행사권유참고서류 | 2026-06-15: [기재정정]주주총회소집공고 | 2026-06-15: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-12: 주권매매거래정지              (투자자 보호) | 2026-06-12: 기타시장안내              (정리매매 보류 관련),11
셀피글로벌,068940,-60,🚨 YES,주권매매거래정지기간변경              (투자자보호) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,주권매매거래정지기간변경              (투자자보호)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-08: 주권매매거래정지기간변경              (투자자보호) | 2026-06-08: 기타시장안내              (정리매매 보류 관련) | 2026-06-08: 기타경영사항(자율공시)              (상장폐지결정 등 효력정지가처분신청 인용결정) | 2026-05-29: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-29: [기재정정]주요사항보고서(전환사채권발행결정),6
큐캐피탈,016600,-60,🚨 YES,주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지기간변경              (감자 주권 변경상장),,주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지기간변경              (감자 주권 변경상장)(-30),2026-06-11: 주식등의대량보유상황보고서(일반) | 2026-06-11: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-02: [기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)] | 2026-06-01: [기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)] | 2026-06-01: 대규모기업집단현황공시[연1회(동일인용)],8
제이에스링크,127120,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-17: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-17: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-11: 기업설명회(IR)개최               | 2026-06-10: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-10: [기재정정]주요사항보고서(전환사채권발행결정),5
투비소프트,079970,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-17: 소송등의제기ㆍ신청(경영권분쟁소송)              (회계장부 열람등사 가처분) | 2026-06-05: 주권매매거래정지              (투자자 보호) | 2026-06-05: 기타시장안내              (정리매매 보류 관련) | 2026-06-05: 기타경영사항(자율공시)              (상장폐지결정 효력정지 가처분신청) | 2026-06-04: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),6
에이루트,096690,-60,🚨 YES,주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정),,주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-06-15: 주요사항보고서(유상증자결정) | 2026-06-15: 주요사항보고서(유상증자결정) | 2026-06-15: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-08: 주식등의대량보유상황보고서(일반) | 2026-06-08: 임원ㆍ주요주주특정증권등소유상황보고서,14
CSA 코스믹,083660,-60,🚨 YES,주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-06-11: 불성실공시법인지정              (공시변경) | 2026-06-11: 주요사항보고서(전환사채권발행결정) | 2026-06-10: [기재정정]주요사항보고서(유상증자결정) | 2026-06-09: [기재정정]주요사항보고서(유상증자결정) | 2026-06-09: 주요사항보고서(유상증자결정),5
에이프로젠,007460,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)               | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)               | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              ,,[기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-06-10: 주식등의대량보유상황보고서(약식) | 2026-06-02: [기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)               | 2026-06-01: 기업지배구조보고서공시               | 2026-05-29: 주식등의대량보유상황보고서(일반) | 2026-05-29: 유상증자또는주식관련사채등의발행결과(자율공시)              ,9
다이나믹솔루션,290660,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15)",2026-06-18: [기재정정]주식병합결정               | 2026-06-16: 주식등의대량보유상황보고서(약식) | 2026-06-12: 합병등종료보고서(자산양수도) | 2026-06-12: 주식등의대량보유상황보고서(약식) | 2026-06-12: 주식등의대량보유상황보고서(약식),19
셀레스트라,352770,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-11: [기재정정]회생절차개시결정               | 2026-06-09: 주권매매거래정지              (투자자 보호) | 2026-06-09: 기타시장안내              (정리매매 보류 관련) | 2026-06-09: 기타경영사항(자율공시)              (상장폐지결정등 효력정지 가처분 신청) | 2026-06-08: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),6
플래스크,041590,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-15: 사외이사의선임ㆍ해임또는중도퇴임에관한신고 | 2026-06-15: 임시주주총회결과               | 2026-06-08: [기재정정]주권관련사채권의취득결정               | 2026-05-29: 주권관련사채권의취득결정               | 2026-05-27: 의결권대리행사권유참고서류,16
세종메디칼,258830,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-15: 주주총회소집공고 | 2026-06-15: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-12: [기재정정]불성실공시법인지정예고              (공시번복) | 2026-06-12: 주권매매거래정지              (투자자 보호) | 2026-06-12: 기타시장안내              (정리매매 보류 관련),9
캔버스엔,210120,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15)","2026-06-05: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-06-02: 주주명부폐쇄기간또는기준일설정               | 2026-06-02: 주주총회소집결의              (임시주주총회) | 2026-05-20: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-20: [기재정정]주요사항보고서(전환사채권발행결정)",5
팡스카이,266350,-60,🚨 YES,주권매매거래정지               | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-04: 기타시장안내              (정리매매 보류 관련) | 2026-06-04: 주권매매거래정지               | 2026-06-04: 기타주요경영사항(자율공시)              (상장폐지결정등효력정지 가처분신청의 건) | 2026-06-02: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | 2026-06-02: 기타시장안내              (코넥스시장 상장공시위원회 심의 결과 등 안내 ),5
차AI헬스케어,025620,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-18: 타법인주식및출자증권취득결정               | 2026-06-18: 주요사항보고서(타법인주식및출자증권양수결정) | 2026-06-18: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-18: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-18: [기재정정]주요사항보고서(전환사채권발행결정),7
