종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
알파AI,043100,-90,🚨 YES,주권매매거래정지기간변경              (회생절차 개시결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,주권매매거래정지기간변경              (회생절차 개시결정)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-07-03: 주권매매거래정지기간변경              (회생절차 개시결정) | 2026-07-03: 회생절차개시결정               | 2026-06-30: [기재정정]타법인주식및출자증권취득결정               | 2026-06-30: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-30: [기재정정]주요사항보고서(전환사채권발행결정),10
이엠티,232530,-90,🚨 YES,주권매매거래정지해제              (상장폐지사유 미해당) | 기타시장안내              (사업보고서 제출 및 매매거래정지 해제 안내) | 주권매매거래정지              (사업보고서 미제출),,주권매매거래정지해제              (상장폐지사유 미해당)(-30) | 기타시장안내              (사업보고서 제출 및 매매거래정지 해제 안내)(-30) | 주권매매거래정지              (사업보고서 미제출)(-30),2026-07-10: 정기주주총회결과               | 2026-07-09: 주권매매거래정지해제              (상장폐지사유 미해당) | 2026-07-09: 기타시장안내              (사업보고서 제출 및 매매거래정지 해제 안내) | 2026-07-09: 사업보고서 (2026.03) | 2026-07-09: 감사보고서제출              ,14
케이지에이,455180,-90,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-07-15: [기재정정]소액공모공시서류(지분증권) | 2026-07-15: [기재정정]소액공모공시서류(지분증권) | 2026-07-15: [기재정정]주요사항보고서(유상증자결정) | 2026-07-15: [기재정정]유상증자최종발행가액확정              (제3자배정-소액공모) | 2026-07-09: [기재정정]소액공모공시서류(지분증권),21
앱튼,270520,-90,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15),"2026-07-16: 전환가액의조정              (제6,7,8회차) | 2026-07-16: [기재정정]주식매수선택권부여에관한신고 | 2026-07-15: 증권발행결과(자율공시)              (제3자배정 유상증자) | 2026-07-10: [기재정정]주주총회소집결의              (임시주주총회) | 2026-07-07: 주식등의대량보유상황보고서(약식)",14
광명전기,017040,-80,🚨 YES,[첨부정정]주요사항보고서(감자결정) | [기재정정]주요사항보고서(감자결정) | [기재정정]주요사항보고서(감자결정),,[첨부정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(감자결정)(-20),2026-07-16: [첨부정정]주요사항보고서(감자결정) | 2026-07-16: [기재정정]주요사항보고서(감자결정) | 2026-07-16: 임시주주총회결과               | 2026-07-07: [기재정정]주요사항보고서(회생절차개시신청) | 2026-07-01: [기재정정]주요사항보고서(감자결정),11
제이스코홀딩스,023440,-80,🚨 YES,주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | 주요사항보고서(전환사채권발행결정)(-15),2026-07-14: 주요사항보고서(전환사채권발행결정) | 2026-07-14: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-07-13: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-07-07: 주식등의대량보유상황보고서(일반) | 2026-07-07: [기재정정]최대주주변경을수반하는주식담보제공계약체결              ,9
한양증권,001750,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [첨부정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [첨부정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [첨부정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-07-16: [기재정정]주요사항보고서(유상증자결정) | 2026-07-16: [첨부정정]주요사항보고서(유상증자결정) | 2026-07-16: 최대주주등소유주식변동신고서               | 2026-07-16: 주식등의대량보유상황보고서(일반) | 2026-07-15: 임원ㆍ주요주주특정증권등소유상황보고서,16
제이에스링크,127120,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-07-15: [기재정정]주요사항보고서(유상증자결정) | 2026-07-07: 기업설명회(IR)개최               | 2026-07-07: 주요사항보고서(유상증자결정) | 2026-07-01: 주식등의대량보유상황보고서(약식) | 2026-06-29: 주식등의대량보유상황보고서(일반),11
청보,013720,-70,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(감자결정) | [기재정정]주요사항보고서(감자결정)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(감자결정)(-20)","2026-07-16: 감자완료               | 2026-07-08: [기재정정]조회공시요구(현저한시황변동)에대한답변(미확정)               | 2026-07-07: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-07-06: [기재정정]주요사항보고서(감자결정) | 2026-07-03: [기재정정]주요사항보고서(감자결정)",10
삼부토건,001470,-70,🚨 YES,주요사항보고서(유상증자결정) | 주요사항보고서(감자결정) | 주요사항보고서(유상증자결정),[기재정정]단일판매ㆍ공급계약체결              (+5) | [기재정정]단일판매ㆍ공급계약체결              (+5) | [기재정정]단일판매ㆍ공급계약체결              (+5) | [기재정정]단일판매ㆍ공급계약체결              (+5),최대주주등소유주식변동신고서(최대주주변경시)              (-5) | 최대주주변경              (-5) | 최대주주변경              (-5) | 최대주주등소유주식변동신고서(최대주주변경시)              (-5) | 주요사항보고서(유상증자결정)(-15),2026-07-15: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-15: 주식등의대량보유상황보고서(약식) | 2026-07-14: 유상증자또는주식관련사채등의발행결과(자율공시)               | 2026-07-14: 최대주주등소유주식변동신고서(최대주주변경시)               | 2026-07-14: 최대주주변경              ,20
오에스피,368970,-70,🚨 YES,기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),주요사항보고서(자기주식취득결정)(+5),기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-07-16: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-16: 주식등의대량보유상황보고서(일반) | 2026-07-15: 주식등의대량보유상황보고서(약식) | 2026-07-13: 증권발행결과(자율공시)              (제3자배정 유상증자) | 2026-07-13: 주주총회소집공고,16
광진실업,026910,-65,🚨 YES,주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정) | 주요사항보고서(유상증자결정),,최대주주변경을수반하는주식양수도계약체결              (-5) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-07-02: 최대주주변경을수반하는주식양수도계약체결               | 2026-07-02: 주요사항보고서(전환사채권발행결정) | 2026-07-02: 주요사항보고서(전환사채권발행결정) | 2026-07-02: 주주명부폐쇄기간또는기준일설정               | 2026-07-02: 주주총회소집결의              (임시주주총회),14
헝셩그룹,900270,-60,🚨 YES,주권매매거래정지              (주식병합) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,주권매매거래정지              (주식병합)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-07-16: 주권매매거래정지              (주식병합) | 2026-07-08: 임시주주총회결과               | 2026-06-24: [기재정정]주주총회소집공고 | 2026-06-24: [기재정정]주요사항보고서(유상증자결정) | 2026-06-24: [기재정정]주식병합결정              ,9
리가켐바이오,141080,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-07-16: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-07-16: [기재정정]주요사항보고서(유상증자결정) | 2026-07-09: 투자판단관련주요경영사항              (LCB97 관련 마일스톤 기술료 수령) | 2026-06-30: 기업설명회(IR)개최               | 2026-06-26: 주요사항보고서(유상증자결정),6
케이피엠테크,042040,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | 주권매매거래정지해제              (감자 주권 변경상장),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (감자 주권 변경상장)(-30),2026-07-16: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-16: 주식등의대량보유상황보고서(일반) | 2026-07-16: 전환가액의조정               | 2026-07-13: 증권발행결과(자율공시)               | 2026-07-10: [기재정정]주요사항보고서(유상증자결정),10
플루토스,019570,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 주권매매거래정지해제              (감자 주권 변경상장)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 주권매매거래정지해제              (감자 주권 변경상장)(-30)","2026-07-10: 주식등의대량보유상황보고서(약식) | 2026-07-07: 전환사채(해외전환사채포함)발행후만기전사채취득               | 2026-07-06: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-07-03: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-07-01: 전환사채(해외전환사채포함)발행후만기전사채취득              ",8
더코디,224060,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-07-15: [기재정정]주요사항보고서(유상증자결정) | 2026-07-15: [기재정정]주요사항보고서(유상증자결정) | 2026-07-15: [기재정정]주요사항보고서(자기전환사채매도결정) | 2026-07-15: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-07-10: [기재정정]주요사항보고서(전환사채권발행결정),10
에이프로젠바이오로직스,003060,-60,🚨 YES,주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-07-14: 주요사항보고서(유상증자결정) | 2026-07-07: 주식등의대량보유상황보고서(일반) | 2026-07-01: 유상증자또는주식관련사채등의발행결과(자율공시)               | 2026-06-29: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-24: 주식등의대량보유상황보고서(약식),8
유틸렉스,263050,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-07-16: 주주명부폐쇄기간또는기준일설정               | 2026-07-16: 주주총회소집결의              (임시주주총회) | 2026-07-03: 주권매매거래정지              (투자자 보호) | 2026-07-03: 기타시장안내              (정리매매 보류 관련) | 2026-07-03: 기타경영사항(자율공시)              (상장폐지결정 효력정지 등 가처분 신청),10
에이루트,096690,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-07-16: 주식등의대량보유상황보고서(일반) | 2026-07-14: [기재정정]사업보고서 (2025.12) | 2026-07-14: [기재정정]주요사항보고서(유상증자결정) | 2026-07-14: [기재정정]주요사항보고서(유상증자결정) | 2026-07-06: 임원ㆍ주요주주특정증권등소유상황보고서,21
지슨,446840,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-07-16: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-07-10: [기재정정]주식병합결정               | 2026-07-08: 주식등의대량보유상황보고서(약식) | 2026-07-07: 주식등의대량보유상황보고서(일반) | 2026-07-07: 임원ㆍ주요주주특정증권등소유상황보고서,23
오가닉티코스메틱,900300,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | 주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장)(-30),2026-07-08: 주식등의대량보유상황보고서(약식) | 2026-07-08: 주식등의대량보유상황보고서(약식) | 2026-07-08: 주식등의대량보유상황보고서(약식) | 2026-07-02: 주식등의대량보유상황보고서(일반) | 2026-07-02: 증권발행결과(자율공시)              (제3자배정 유상증자),8
동일기연,032960,-60,🚨 YES,"주권매매거래정지해제              (액면분할 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면분할 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-07-16: 주주명부폐쇄기간또는기준일설정               | 2026-07-16: 주주총회소집결의              (임시주주총회) | 2026-07-10: 주권매매거래정지해제              (액면분할 주권 변경상장) | 2026-06-19: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",4
코퍼스코리아,322780,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-07-16: 주요사항보고서(소송등의제기) | 2026-07-10: 소송등의판결ㆍ결정              (신주발행금지 가처분) | 2026-07-07: [기재정정]경영권변경등에관한계약체결               | 2026-07-07: [기재정정]주요사항보고서(유상증자결정) | 2026-07-06: 주요사항보고서(소송등의제기),16
푸드나무,290720,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-07-13: [기재정정]주요사항보고서(유상증자결정) | 2026-07-09: [기재정정]주요사항보고서(유상증자결정) | 2026-07-07: 주요사항보고서(유상증자결정) | 2026-07-02: 주요사항보고서(유상증자결정) | 2026-06-24: 전환가액의조정              (제3회차),5
인크레더블버즈,064090,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-07-03: 기타시장안내              (정리매매 보류 관련) | 2026-07-03: 주권매매거래정지              (투자자 보호) | 2026-07-03: 기타경영사항(자율공시)              (상장폐지효력 정지 가처분 신청) | 2026-07-02: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | 2026-07-02: 기타시장안내              (코스닥시장위원회 개최 결과 및 상장폐지 결정 안내),5
큐라티스,348080,-60,🚨 YES,"주권매매거래정지해제              (감자 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (감자 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-07-16: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-07-10: 감자완료               | 2026-06-26: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",3
엔젠바이오,354200,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지해제              (감자 주권 변경상장) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (감자 주권 변경상장)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-07-16: [기재정정]증권신고서(지분증권) | 2026-07-16: [기재정정]주요사항보고서(유상증자결정) | 2026-07-10: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-07-10: [기재정정]주식등의대량보유상황보고서(일반) | 2026-07-10: [기재정정]임원ㆍ주요주주특정증권등소유상황보고서,11
주성코퍼레이션,109070,-60,🚨 YES,주요사항보고서(유상증자결정) | 주요사항보고서(전환사채권발행결정) | 매매거래정지및정지해제(중요내용공시)              ,,주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 매매거래정지및정지해제(중요내용공시)              (-30),2026-07-09: [기재정정]주주총회소집결의               | 2026-07-09: 주요사항보고서(유상증자결정) | 2026-07-09: 주요사항보고서(전환사채권발행결정) | 2026-07-09: 주식병합결정              (주식병합 결정) | 2026-07-09: 주요사항보고서(영업양수결정),8
파이온엑스,900100,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지해제              (액면병합 주권 변경상장) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-07-15: [기재정정]주주총회소집결의              (임시주주총회) | 2026-07-03: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-26: 기타경영사항(자율공시)              (조회공시 요구(현저한 시황변동)에 대한 답변(확정)) | 2026-06-22: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-06-19: 임원ㆍ주요주주특정증권등소유상황보고서,7
