종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
플루토스,019570,-80,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(감자결정)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(전환사채권발행결정)(-15)","2026-06-25: 주식등의대량보유상황보고서(약식) | 2026-06-23: 감자완료               | 2026-06-19: 전환사채(해외전환사채포함)발행후만기전사채취득               | 2026-06-18: 증권발행결과(자율공시)               | 2026-06-12: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",16
다이나믹솔루션,290660,-75,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(전환사채권발행결정)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15)",2026-06-24: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-06-18: [기재정정]주식병합결정               | 2026-06-16: 주식등의대량보유상황보고서(약식) | 2026-06-12: 합병등종료보고서(자산양수도) | 2026-06-12: 주식등의대량보유상황보고서(약식),17
오에스피,368970,-75,🚨 YES,[첨부추가]주요사항보고서(유상증자결정) | 주권매매거래정지              (무상증자) | 주권매매거래정지해제              (액면병합 주권 변경상장),,[첨부추가]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지              (무상증자)(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-25: [기재정정]주요사항보고서(무상증자결정) | 2026-06-18: 권리락              (무상증자) | 2026-06-16: [첨부추가]주요사항보고서(유상증자결정) | 2026-06-16: 주주명부폐쇄기간또는기준일설정               | 2026-06-16: 주주총회소집결의              (임시주주총회),13
소프트센,032680,-75,🚨 YES,기타시장안내(관리종목지정우려종목)              (소프트센 1우선주(거래량 미달)) | 주요사항보고서(유상증자결정) | 기타시장안내              (소프트센 1우선주 관리종목지정 우려예고),,기타시장안내(관리종목지정우려종목)              (소프트센 1우선주(거래량 미달))(-30) | 주요사항보고서(유상증자결정)(-15) | 기타시장안내              (소프트센 1우선주 관리종목지정 우려예고)(-30),2026-06-23: 기타시장안내(관리종목지정우려종목)              (소프트센 1우선주(거래량 미달)) | 2026-06-05: 주요사항보고서(유상증자결정) | 2026-06-01: 기타시장안내              (소프트센 1우선주 관리종목지정 우려예고) | 2026-05-28: 임원ㆍ주요주주특정증권등거래계획보고서,4
블루산업개발,006740,-75,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-25: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-25: 주식등의대량보유상황보고서(약식) | 2026-06-22: 유상증자또는주식관련사채등의발행결과(자율공시)               | 2026-06-19: 타법인주식및출자증권취득결정               | 2026-06-19: 타법인주식및출자증권취득결정              ,19
에이루트,096690,-75,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-24: 주요사항보고서(전환사채매수선택권행사자지정) | 2026-06-23: 증권발행결과(자율공시)              (제18회차 CB) | 2026-06-23: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-19: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-15: 주요사항보고서(유상증자결정),17
썸에이지,208640,-75,🚨 YES,"주권매매거래정지해제              (감자 주권 변경상장) | [기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (감자 주권 변경상장)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-06-25: [기재정정]증권신고서(지분증권) | 2026-06-22: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-06-19: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-06-19: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-06-16: 감자완료              ,10
씨씨에스,066790,-70,🚨 YES,[기재정정]주요사항보고서(감자결정) | [첨부정정]주요사항보고서(감자결정) | [기재정정]주요사항보고서(감자결정),,[기재정정]주요사항보고서(감자결정)(-20) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5) | [첨부정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5),2026-06-25: 소송등의판결ㆍ결정              (일시대표이사선임신청) | 2026-06-24: 소송등의판결ㆍ결정              (임시주주총회 개최금지 가처분) | 2026-06-24: 소송등의제기ㆍ신청(경영권분쟁소송)              (일시대표이사선임신청) | 2026-06-16: [기재정정]소송등의제기ㆍ신청(경영권분쟁소송)              (임시주주총회 개최금지 가처분) | 2026-06-16: 주주명부폐쇄기간또는기준일설정              ,32
모아데이타,288980,-65,🚨 YES,[첨부정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[첨부정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-25: [기재정정]주식병합결정               | 2026-06-25: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-23: 주식등의대량보유상황보고서(약식) | 2026-06-23: 주식등의대량보유상황보고서(약식) | 2026-06-22: 전환가액의조정              ,22
애드바이오텍,179530,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,최대주주인명목회사·조합등의최대주주변경              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-06-19: 사외이사의선임ㆍ해임또는중도퇴임에관한신고 | 2026-06-19: 대표이사변경               | 2026-06-19: 임시주주총회결과               | 2026-06-18: 주식등의대량보유상황보고서(약식) | 2026-06-11: 주식등의대량보유상황보고서(약식),16
씨엑스아이,900120,-60,🚨 YES,주권매매거래정지해제              (감자 주권 변경상장 등) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,주권매매거래정지해제              (감자 주권 변경상장 등)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-06-23: 주권매매거래정지해제              (감자 주권 변경상장 등) | 2026-06-17: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-17: 주식등의대량보유상황보고서(일반) | 2026-06-12: 주주명부폐쇄기간또는기준일설정               | 2026-06-12: 증권발행결과(자율공시)              (제3자배정 유상증자),13
셀피글로벌,068940,-60,🚨 YES,주권매매거래정지기간변경              (투자자보호) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,주권매매거래정지기간변경              (투자자보호)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-08: 주권매매거래정지기간변경              (투자자보호) | 2026-06-08: 기타시장안내              (정리매매 보류 관련) | 2026-06-08: 기타경영사항(자율공시)              (상장폐지결정 등 효력정지가처분신청 인용결정) | 2026-05-29: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-29: [기재정정]주요사항보고서(전환사채권발행결정),6
엑시온그룹,069920,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달)(-30) | 주요사항보고서(유상증자결정)(-15),2026-06-25: [기재정정]주요사항보고서(유상증자결정) | 2026-06-18: 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달) | 2026-06-11: 불성실공시법인지정예고              (공시번복) | 2026-06-11: 주요사항보고서(유상증자결정) | 2026-06-11: [기재정정]주주총회소집공고,8
셀레스트라,352770,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-11: [기재정정]회생절차개시결정               | 2026-06-09: 주권매매거래정지              (투자자 보호) | 2026-06-09: 기타시장안내              (정리매매 보류 관련) | 2026-06-09: 기타경영사항(자율공시)              (상장폐지결정등 효력정지 가처분 신청) | 2026-06-08: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),6
알파AI,043100,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지기간변경              (회생절차 개시신청),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지기간변경              (회생절차 개시신청)(-30),2026-06-24: [기재정정]타법인주식및출자증권취득결정               | 2026-06-24: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-24: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-17: 사채원리금미지급발생               | 2026-06-16: 주권매매거래정지기간변경              (회생절차 개시신청),11
케이피엠테크,042040,-60,🚨 YES,"주권매매거래정지해제              (감자 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (감자 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-06-23: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-06-08: [기재정정]감자완료               | 2026-06-04: 감자완료               | 2026-05-27: 전환사채(해외전환사채포함)발행후만기전사채취득               | 2026-05-26: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",5
현대사료,016790,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-15: [기재정정]의결권대리행사권유참고서류 | 2026-06-15: [기재정정]주주총회소집공고 | 2026-06-15: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-12: 주권매매거래정지              (투자자 보호) | 2026-06-12: 기타시장안내              (정리매매 보류 관련),11
대진첨단소재,393970,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [첨부정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지기간변경              (상장폐지 사유 발생),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지기간변경              (상장폐지 사유 발생)(-30),2026-06-19: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-16: [첨부정정]주요사항보고서(전환사채권발행결정) | 2026-06-10: 주권매매거래정지기간변경              (상장폐지 사유 발생) | 2026-06-10: 기타시장안내              (기업심사위원회 개최 결과 안내) | 2026-06-10: [기재정정]주주총회소집공고,9
팡스카이,266350,-60,🚨 YES,주권매매거래정지               | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-04: 기타시장안내              (정리매매 보류 관련) | 2026-06-04: 주권매매거래정지               | 2026-06-04: 기타주요경영사항(자율공시)              (상장폐지결정등효력정지 가처분신청의 건) | 2026-06-02: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | 2026-06-02: 기타시장안내              (코넥스시장 상장공시위원회 심의 결과 등 안내 ),5
비트플래닛,049470,-60,🚨 YES,[첨부정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[첨부정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-24: 주식등의대량보유상황보고서(약식) | 2026-06-19: 증권발행결과(자율공시)              (제17회차 CB) | 2026-06-18: [기재정정]주요사항보고서(유형자산양수결정) | 2026-06-17: [첨부정정]주요사항보고서(전환사채권발행결정) | 2026-06-16: [기재정정]주요사항보고서(전환사채권발행결정),8
티에스넥스젠,043220,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-22: [기재정정]전환청구권행사              (제12회차) | 2026-06-09: 주권매매거래정지              (투자자 보호) | 2026-06-09: 기타시장안내              (정리매매 보류 관련) | 2026-06-09: 기타경영사항(자율공시)              (상장폐지결정 효력정지 가처분 신청) | 2026-06-08: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),7
테라사이언스,073640,-60,🚨 YES,주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-06-18: 주요사항보고서(유상증자결정) | 2026-06-18: [기재정정]주요사항보고서(유상증자결정) | 2026-06-12: [기재정정]주요사항보고서(유상증자결정) | 2026-06-09: [기재정정]타법인주식및출자증권처분결정(자율공시)               | 2026-06-09: [기재정정]타법인주식및출자증권처분결정              ,9
아이에이,038880,-60,🚨 YES,"주권매매거래정지해제              (감자 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (감자 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-06-23: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-06-23: 감자완료               | 2026-06-05: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-05-26: 임시주주총회결과              ",4
다보링크,340360,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-06-25: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-25: 전환가액의조정              (제3회차) | 2026-06-23: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-22: 주식등의대량보유상황보고서(일반) | 2026-06-22: [기재정정]최대주주변경을수반하는주식담보제공계약체결              ,14
한국비티비,219750,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-06-24: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-06-01: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",2
케이지에이,455180,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-06-24: [기재정정]소액공모공시서류(지분증권) | 2026-06-24: [기재정정]주요사항보고서(유상증자결정) | 2026-06-22: [기재정정]소액공모공시서류(지분증권) | 2026-06-22: [기재정정]주요사항보고서(유상증자결정) | 2026-06-22: 유상증자최종발행가액확정              (제3자배정-소액공모),12
세종메디칼,258830,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-15: 주주총회소집공고 | 2026-06-15: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-12: [기재정정]불성실공시법인지정예고              (공시번복) | 2026-06-12: 주권매매거래정지              (투자자 보호) | 2026-06-12: 기타시장안내              (정리매매 보류 관련),9
투비소프트,079970,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-17: 소송등의제기ㆍ신청(경영권분쟁소송)              (회계장부 열람등사 가처분) | 2026-06-05: 주권매매거래정지              (투자자 보호) | 2026-06-05: 기타시장안내              (정리매매 보류 관련) | 2026-06-05: 기타경영사항(자율공시)              (상장폐지결정 효력정지 가처분신청) | 2026-06-04: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),6
크리스탈신소재,900250,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-06-22: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-06-09: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-01: 분기보고서 (2026.03) | 2026-05-26: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",4
