종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
넥사다이내믹스,351320,-110,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,최대주주변경              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-09-15: 독립이사의선임ㆍ해임또는중도퇴임에관한신고 | 2026-09-15: 대표이사변경               | 2026-09-15: 기타시장안내(최대주주의의무보유관련)               | 2026-09-15: 최대주주변경               | 2026-09-15: 임시주주총회결과              ,32
엑시온그룹,069920,-105,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-09-15: 기타시장안내              (시가총액 미달에 따른 상장폐지 우려 관련 안내) | 2026-09-10: 소액공모실적보고서 | 2026-09-10: 증권발행결과(자율공시)              (일반공모-소액공모) | 2026-09-09: 유상증자또는주식관련사채등의청약결과(자율공시)               | 2026-09-09: 임원ㆍ주요주주특정증권등소유상황보고서,23
서울전자통신,027040,-105,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-09-08: [기재정정]소액공모공시서류(지분증권) | 2026-09-08: [기재정정]주요사항보고서(유상증자결정) | 2026-09-07: [기재정정]소액공모공시서류(지분증권) | 2026-09-07: [기재정정]주요사항보고서(유상증자결정) | 2026-09-03: [기재정정]소액공모공시서류(지분증권),13
서진시스템,178320,-100,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | 주요사항보고서(전환사채권발행결정)(-15),2026-09-14: [기재정정]최대주주변경을수반하는주식담보제공계약체결               | 2026-09-07: 주식등의대량보유상황보고서(일반) | 2026-09-04: 증권발행결과(자율공시)              (제42회차 CB) | 2026-09-04: 증권발행결과(자율공시)              (제41회차 CB) | 2026-09-01: 증권발행결과(자율공시)              (제40회차 CB),19
진영,285800,-90,🚨 YES,"기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-09-15: 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 2026-09-10: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-08-18: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",3
파이온엑스,900100,-90,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-09-14: 소액공모공시서류(지분증권) | 2026-09-14: [기재정정]주요사항보고서(유상증자결정) | 2026-09-11: [기재정정]주요사항보고서(유상증자결정) | 2026-09-07: [기재정정]주요사항보고서(유상증자결정) | 2026-09-03: 주요사항보고서(유상증자결정),9
이브이첨단소재,131400,-90,🚨 YES,"주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-09-14: 주요사항보고서(유상증자결정) | 2026-09-14: 주요사항보고서(유상증자결정) | 2026-09-11: [기재정정]주식매수선택권부여에관한신고 | 2026-09-04: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-26: 임시주주총회결과              ",7
KS인더스트리,101000,-90,🚨 YES,주요사항보고서(전환사채권발행결정) | 주요사항보고서(유상증자결정) | 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달),,"주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)",2026-09-14: 소송등의판결ㆍ결정(일정금액이상의청구)               | 2026-09-14: [기재정정]주주총회소집결의              (임시주주총회) | 2026-09-14: 주요사항보고서(전환사채권발행결정) | 2026-09-11: 주요사항보고서(유상증자결정) | 2026-09-09: 임원ㆍ주요주주특정증권등소유상황보고서,17
젠큐릭스,229000,-90,🚨 YES,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)) | 주권매매거래정지              (풍문 또는 보도 관련) | [첨부정정]주요사항보고서(전환사채권발행결정),,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생))(-30) | 주권매매거래정지              (풍문 또는 보도 관련)(-30) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-09-15: 기타시장안내              (상장적격성 실질심사 관련) | 2026-09-15: 주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)) | 2026-09-15: 주요사항보고서(영업정지) | 2026-09-14: 조회공시요구(풍문또는보도)              (주된 영업의 정지설) | 2026-09-14: 주권매매거래정지              (풍문 또는 보도 관련),13
인콘,083640,-85,🚨 YES,주권매매거래정지해제              (액면병합 주권 변경상장) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),단일판매ㆍ공급계약체결              (+5),"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-09-11: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-09-09: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-09-04: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-04: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-04: 주식등의대량보유상황보고서(일반),8
모아데이타,288980,-85,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-09-11: [기재정정]주요사항보고서(자기전환사채만기전취득결정) | 2026-09-09: [기재정정]주요사항보고서(유상증자결정) | 2026-09-09: [기재정정]소액공모공시서류(지분증권) | 2026-09-08: [기재정정]주요사항보고서(자기전환사채만기전취득결정) | 2026-09-07: 주식등의대량보유상황보고서(일반),31
코다코,046070,-85,🚨 YES,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | [기재정정]주요사항보고서(감자결정) | [기재정정]주요사항보고서(유상증자결정),,주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(감자결정)(-20),2026-09-08: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | 2026-09-08: 기타시장안내              (상장폐지결정 등 효력정지 가처분 신청 기각에 따른 정리매매절차 재개) | 2026-09-03: [기재정정]주요사항보고서(감자결정) | 2026-09-03: [기재정정]주요사항보고서(유상증자결정) | 2026-08-26: [기재정정]감자완료              ,6
넥스턴앤롤코리아,089140,-80,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-09-04: 주식등의대량보유상황보고서(약식) | 2026-09-04: 주식등의대량보유상황보고서(약식) | 2026-08-28: 증권발행결과(자율공시)               | 2026-08-28: 증권발행결과(자율공시)               | 2026-08-28: [기재정정]주요사항보고서(유상증자결정),13
이오플로우,294090,-80,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지기간변경              (상장폐지 사유 발생),,최대주주변경              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지기간변경              (상장폐지 사유 발생)(-30) | 주요사항보고서(전환사채권발행결정)(-15),2026-09-15: 기타시장안내              (최대주주의 의무보유 관련) | 2026-09-15: 최대주주변경               | 2026-09-15: 증권발행결과(자율공시)              (제3자배정-현물출자) | 2026-09-10: [기재정정]주주총회소집결의              (임시주주총회) | 2026-09-09: 증권발행결과(자율공시)              (제6회차 CB),16
케스피온,079190,-80,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,최대주주변경              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-09-15: [기재정정]주식매수선택권부여에관한신고 | 2026-09-15: [기재정정]주식매수선택권부여에관한신고 | 2026-09-14: 최대주주변경               | 2026-09-14: 증권발행결과(자율공시)               | 2026-09-14: [기재정정]주요사항보고서(유상증자결정),9
로지스몬,223220,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-09-15: 유상증자또는주식관련사채등의청약결과(자율공시)              (일반공모-소액공모) | 2026-09-14: 주요사항보고서(소송등의제기) | 2026-09-10: [기재정정]소액공모공시서류(지분증권) | 2026-09-10: [기재정정]주요사항보고서(유상증자결정) | 2026-09-10: [기재정정]유상증자최종발행가액확정              (일반소액공모),21
베노티앤알,206400,-75,🚨 YES,[기재정정]주요사항보고서(감자결정) | 주요사항보고서(감자결정) | 주권매매거래정지              (자본감소),단일판매ㆍ공급계약체결              (+5),[기재정정]주요사항보고서(감자결정)(-20) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5) | 주요사항보고서(감자결정)(-20) | 주권매매거래정지              (자본감소)(-30) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5),2026-09-15: [기재정정]의결권대리행사권유참고서류 | 2026-09-15: 소송등의판결ㆍ결정               | 2026-09-15: [기재정정]주요사항보고서(감자결정) | 2026-09-14: [기재정정]주주총회소집결의              (임시주주총회) | 2026-09-14: 주식병합결정              ,20
모아라이프플러스,142760,-65,🚨 YES,주권매매거래정지해제              (액면병합 주권 변경상장) | [기재정정]주요사항보고서(전환사채권발행결정) | [첨부정정]주요사항보고서(전환사채권발행결정),,주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15),2026-09-15: [기재정정]주주총회소집결의              (임시주주총회) | 2026-09-14: 전환가액의조정              (제12회차) | 2026-09-02: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-02: 주식등의대량보유상황보고서(일반) | 2026-09-02: 임원ㆍ주요주주특정증권등소유상황보고서,10
사토시홀딩스,223310,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 최대주주변경              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-09-15: 주요사항보고서(자기전환사채만기전취득결정) | 2026-09-15: 단기차입금감소결정(자율공시)               | 2026-09-15: 주요사항보고서(자기전환사채만기전취득결정) | 2026-09-15: 주요사항보고서(자기전환사채만기전취득결정) | 2026-09-14: [기재정정]주요사항보고서(유상증자결정),35
나노씨엠에스,247660,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 최대주주변경              (-5) | 주요사항보고서(유상증자결정)(-15),2026-09-15: 소액공모실적보고서 | 2026-09-15: 증권발행결과(자율공시)              (일반공모증자-소액공모) | 2026-09-14: 유상증자또는주식관련사채등의청약결과(자율공시)               | 2026-09-09: [기재정정]의결권대리행사권유참고서류 | 2026-09-09: [기재정정]주주총회소집공고,24
광진실업,026910,-65,🚨 YES,주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정),,주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-09-15: 주요사항보고서(유상증자결정) | 2026-09-11: 주식등의대량보유상황보고서(약식) | 2026-09-11: [기재정정]최대주주변경을수반하는주식담보제공계약체결               | 2026-09-04: [기재정정]의결권대리행사권유참고서류 | 2026-09-04: [기재정정]주주총회소집공고,23
헝셩그룹,900270,-60,🚨 YES,주요사항보고서(유상증자결정) | 주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장) | 주요사항보고서(유상증자결정),,주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장)(-30) | 주요사항보고서(유상증자결정)(-15),2026-09-15: 전환청구권행사               | 2026-09-10: 주주총회소집공고 | 2026-09-10: 주요사항보고서(유상증자결정) | 2026-09-10: [기재정정]주주총회소집결의              (임시주주총회) | 2026-09-04: 임원ㆍ주요주주특정증권등소유상황보고서,14
누보,332290,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-09-11: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-09-10: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-10: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-10: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-10: 임원ㆍ주요주주특정증권등소유상황보고서,14
E8,418620,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),[기재정정]단일판매ㆍ공급계약체결              (+5),최대주주변경              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-09-15: 기타시장안내(최대주주의의무보유관련)               | 2026-09-15: 주요사항보고서(타법인주식및출자증권양수결정) | 2026-09-15: 최대주주변경               | 2026-09-15: 증권발행결과(자율공시)              (제3자배정 유상증자) | 2026-09-15: [기재정정]주요사항보고서(유상증자결정),14
모비데이즈,363260,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-09-10: 주식등의대량보유상황보고서(일반) | 2026-09-10: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-07: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-08-20: 주식등의대량보유상황보고서(일반) | 2026-08-20: 임원ㆍ주요주주특정증권등소유상황보고서,6
코아시아씨엠,196450,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-09-14: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-14: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-14: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-14: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-09-14: 임원ㆍ주요주주특정증권등소유상황보고서,8
케이엠제약,225430,-60,🚨 YES,주권매매거래정지기간변경              (투자자 보호) | 주권매매거래정지              (상장폐지 사유발생),,주권매매거래정지기간변경              (투자자 보호)(-30) | 주권매매거래정지              (상장폐지 사유발생)(-30),2026-09-15: 주권매매거래정지기간변경              (투자자 보호) | 2026-09-15: 기타시장안내              (정리매매 보류 관련) | 2026-09-15: 기타경영사항(자율공시)              (상장폐지결정 등 효력정지 가처분 신청) | 2026-09-14: 주권매매거래정지              (상장폐지 사유발생) | 2026-09-07: 기타시장안내              (시가총액 미달에 따른 상장폐지 우려 관련 안내),7
에이프로젠,007460,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)               | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(유상증자결정)(자회사의 주요경영사항)              ,,[기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-09-11: [기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)               | 2026-09-11: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-09-09: 주식등의대량보유상황보고서(약식) | 2026-09-03: 주요사항보고서(유상증자결정)(자회사의 주요경영사항)               | 2026-09-03: 주요사항보고서(전환사채권발행결정),9
