종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
진원생명과학,011000,-80,🚨 YES,[기재정정]유상증자결정(종속회사의주요경영사항)               | [기재정정]유상증자결정(종속회사의주요경영사항)               | [기재정정]주요사항보고서(감자결정),,[기재정정]유상증자결정(종속회사의주요경영사항)              (-15) | [기재정정]유상증자결정(종속회사의주요경영사항)              (-15) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-05-15: 분기보고서 (2026.03) | 2026-05-15: 기타안내사항(안내공시)               | 2026-05-15: [기재정정]유상증자결정(종속회사의주요경영사항)               | 2026-05-15: [기재정정]타법인주식및출자증권취득결정               | 2026-05-07: 유상증자또는주식관련사채등의발행결과(자율공시)              ,16
푸드나무,290720,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-05-15: 임원ㆍ주요주주특정증권등거래계획철회보고서 | 2026-05-15: 임원ㆍ주요주주특정증권등거래계획철회보고서 | 2026-05-15: 분기보고서 (2026.03) | 2026-05-14: 소액공모공시서류(지분증권) | 2026-05-14: [기재정정]주요사항보고서(유상증자결정),11
앱튼,270520,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-05-15: [기재정정]주요사항보고서(유상증자결정) | 2026-05-15: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-14: 분기보고서 (2026.03) | 2026-05-13: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-08: 불성실공시법인지정              (공시번복),10
우성머티리얼스,011300,-75,🚨 YES,[기재정정]주요사항보고서(신주인수권부사채권발행결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(신주인수권부사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-05-15: 분기보고서 (2026.03) | 2026-04-30: [기재정정]주요사항보고서(타법인주식및출자증권양수결정) | 2026-04-29: [기재정정]주요사항보고서(신주인수권부사채권발행결정) | 2026-04-29: [기재정정]주요사항보고서(유상증자결정) | 2026-04-29: [기재정정]주요사항보고서(유상증자결정),8
뉴인텍,012340,-72,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지해제              (감자 주권 변경상장) | [기재정정]주요사항보고서(유상증자결정),연결재무제표기준영업(잠정)실적(공정공시)              (+3),[기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (감자 주권 변경상장)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-05-15: 분기보고서 (2026.03) | 2026-05-14: 권리락              (유상증자) | 2026-05-14: 투자설명서 | 2026-05-14: [발행조건확정]증권신고서(지분증권) | 2026-05-14: [기재정정]주요사항보고서(유상증자결정),14
이렘,009730,-65,🚨 YES,주요사항보고서(유상증자결정) | 주요사항보고서(감자결정) | 주권매매거래정지              (자본감소),,주요사항보고서(유상증자결정)(-15) | 주요사항보고서(감자결정)(-20) | 주권매매거래정지              (자본감소)(-30),2026-05-15: 분기보고서 (2026.03) | 2026-04-30: 불성실공시법인지정예고              (공시불이행) | 2026-04-29: [기재정정]사업보고서 (2021.12) | 2026-04-24: 주주총회소집결의              (임시주주총회) | 2026-04-24: 주요사항보고서(유상증자결정),8
한울반도체,320000,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-05-15: [기재정정]증권신고서(지분증권) | 2026-05-15: [기재정정]주요사항보고서(유상증자결정) | 2026-05-15: [기재정정]주요사항보고서(유상증자결정) | 2026-05-13: 주식등의대량보유상황보고서(약식) | 2026-05-12: 주식등의대량보유상황보고서(일반),14
에코글로우,159910,-65,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-05-15: 주식등의대량보유상황보고서(일반) | 2026-05-15: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-15: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-15: 분기보고서 (2026.03) | 2026-05-14: 주요사항보고서(전환사채권발행결정),17
엔젠바이오,354200,-65,🚨 YES,주요사항보고서(유상증자결정) | 주요사항보고서(감자결정) | 주권매매거래정지              (자본감소),,주요사항보고서(유상증자결정)(-15) | 주요사항보고서(감자결정)(-20) | 주권매매거래정지              (자본감소)(-30),2026-05-15: 분기보고서 (2026.03) | 2026-04-27: 주요사항보고서(유상증자결정) | 2026-04-27: 주주총회소집결의              (임시주주총회) | 2026-04-27: 주요사항보고서(감자결정) | 2026-04-27: 주권매매거래정지              (자본감소),6
비트플래닛,049470,-60,🚨 YES,주권매매거래정지해제              (액면병합 주권 변경상장) | 주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-05-15: 분기보고서 (2026.03) | 2026-05-14: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-14: 주요사항보고서(전환사채권발행결정) | 2026-05-14: 주요사항보고서(전환사채권발행결정) | 2026-05-12: 임원ㆍ주요주주특정증권등소유상황보고서,6
디에스엠,104040,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-05-15: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-14: 분기보고서 (2026.03) | 2026-05-13: 기업설명회(IR)개최               | 2026-04-21: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",4
포인트엔지니어링,256630,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-05-15: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-14: 분기보고서 (2026.03) | 2026-04-29: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-29: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-29: 임원ㆍ주요주주특정증권등소유상황보고서,12
에이프로젠,007460,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (제3자배정) | [기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (제3자배정) | 주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (제3자배정),,[기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (제3자배정)(-15) | [기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (제3자배정)(-15) | 주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (제3자배정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-05-15: [기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (제3자배정) | 2026-05-15: 주식등의대량보유상황보고서(일반) | 2026-05-15: 분기보고서 (2026.03) | 2026-05-12: [기재정정]주권관련사채권의취득결정(자율공시)               | 2026-05-12: 주식등의대량보유상황보고서(약식),20
딜리,131180,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-05-15: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-15: 분기보고서 (2026.03) | 2026-04-21: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",3
유일에너테크,340930,-60,🚨 YES,주권매매거래정지기간변경              (회생절차 개시결정) | 주권매매거래정지기간변경              (개선기간 부여),,주권매매거래정지기간변경              (회생절차 개시결정)(-30) | 주권매매거래정지기간변경              (개선기간 부여)(-30),2026-05-15: 분기보고서 (2026.03) | 2026-05-11: 주권매매거래정지기간변경              (회생절차 개시결정) | 2026-05-11: 주요사항보고서(부도발생) | 2026-05-11: 회생절차개시결정               | 2026-05-04: 주권매매거래정지기간변경              (개선기간 부여),8
씨엔플러스,115530,-60,🚨 YES,"[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-05-15: 분기보고서 (2026.03) | 2026-05-06: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-06: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-04-28: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",4
비트맥스,377030,-60,🚨 YES,주요사항보고서(유상증자결정) | 주요사항보고서(전환사채권발행결정) | 주권매매거래정지해제              (감자 주권 변경상장),,주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (감자 주권 변경상장)(-30),2026-05-15: 분기보고서 (2026.03) | 2026-05-14: 주식등의대량보유상황보고서(약식) | 2026-05-13: 주식등의대량보유상황보고서(약식) | 2026-05-13: 주식등의대량보유상황보고서(약식) | 2026-05-08: 주요사항보고서(자기전환사채만기전취득결정),15
멤레이비티,072770,-60,🚨 YES,"[첨부정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(전환사채권발행결정)",,"[첨부정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15)",2026-05-15: 분기보고서 (2026.03) | 2026-05-13: [기재정정]주식병합결정               | 2026-05-08: 주식등의대량보유상황보고서(약식) | 2026-04-29: 증권발행결과(자율공시)              (제13회차 CB) | 2026-04-27: [첨부정정]주요사항보고서(전환사채권발행결정),8
앱토크롬,109960,-60,🚨 YES,"[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-05-15: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-15: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-15: 주식등의대량보유상황보고서(일반) | 2026-05-14: 분기보고서 (2026.03) | 2026-05-13: 감자완료              ,12
HLB바이오스텝,278650,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-05-15: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-15: 분기보고서 (2026.03) | 2026-05-11: 주식등의대량보유상황보고서(일반) | 2026-05-11: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서,14
휴림에이텍,078590,-60,🚨 YES,"[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-05-14: 분기보고서 (2026.03) | 2026-05-14: [기재정정]주요사항보고서(유상증자결정) | 2026-05-13: 정정신고서제출요구( 2026.04.27. 제출 증권신고서(지분증권) ) | 2026-05-06: 감자완료               | 2026-04-30: 소속부변경              ,11
케이이엠텍,106080,-60,🚨 YES,주권매매거래정지기간변경              (개선기간 부여) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,주권매매거래정지기간변경              (개선기간 부여)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-05-15: 분기보고서 (2026.03) | 2026-05-12: 주권매매거래정지기간변경              (개선기간 부여) | 2026-05-12: 기타시장안내              (상장폐지 관련 이의신청서 접수 및 개선기간 부여) | 2026-05-11: 주식등의대량보유상황보고서(약식) | 2026-05-08: 주식등의대량보유상황보고서(약식),11
알파AI,043100,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지기간변경              (개선기간 부여),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지기간변경              (개선기간 부여)(-30),2026-05-15: 분기보고서 (2026.03) | 2026-05-13: 주주명부폐쇄기간또는기준일설정               | 2026-05-13: 주주총회소집결의              (임시주주총회) | 2026-04-27: [기재정정]타법인주식및출자증권취득결정               | 2026-04-28: [기재정정]주요사항보고서(전환사채권발행결정),8
비츠로시스,054220,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-05-15: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-15: 분기보고서 (2026.03) | 2026-05-15: [기재정정]주식등의대량보유상황보고서(약식) | 2026-05-11: 의결권대리행사권유참고서류 | 2026-05-11: 주주총회소집공고,14
리튬포어스,073570,-60,🚨 YES,"주권매매거래정지해제              (감자 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (감자 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-05-15: 분기보고서 (2026.03) | 2026-05-15: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-05-07: 감자완료               | 2026-04-24: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-04-21: 금전대여결정(자율공시)              (대여기간 연장)",5
에코볼트,097780,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 주권매매거래정지해제              (감자 주권 변경상장)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 주권매매거래정지해제              (감자 주권 변경상장)(-30)","2026-05-14: 분기보고서 (2026.03) | 2026-05-13: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-07: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-05-06: 주주명부폐쇄기간또는기준일설정               | 2026-05-06: 주주총회소집결의              (임시주주총회)",14
앤씨앤,092600,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-05-15: 분기보고서 (2026.03) | 2026-05-14: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-04-21: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",3
아이오케이이엔엠,078860,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | 주권매매거래정지해제              (감자 주권 변경상장),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (감자 주권 변경상장)(-30),2026-05-15: 분기보고서 (2026.03) | 2026-05-14: [기재정정]주주총회소집결의               | 2026-05-08: 소액공모공시서류(지분증권) | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: [기재정정]주요사항보고서(유상증자결정),13
윈팩,097800,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-05-15: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-15: 분기보고서 (2026.03) | 2026-04-21: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",3
센서뷰,321370,-60,🚨 YES,주권매매거래정지해제              (감자 주권 변경상장) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,주권매매거래정지해제              (감자 주권 변경상장)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-05-14: 분기보고서 (2026.03) | 2026-05-07: 정정신고서제출요구( 2026.04.22. 제출 증권신고서(지분증권) ) | 2026-04-28: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-04-28: 감자완료               | 2026-04-24: [기재정정]주요사항보고서(유상증자결정),8
형지I&C,011080,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지해제              (감자 주권 변경상장) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (감자 주권 변경상장)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-05-15: [기재정정]증권신고서(지분증권) | 2026-05-15: 분기보고서 (2026.03) | 2026-05-07: [기재정정]증권신고서(지분증권) | 2026-05-07: [기재정정]주요사항보고서(유상증자결정) | 2026-04-30: 주권매매거래정지해제              (감자 주권 변경상장),10
큐캐피탈,016600,-60,🚨 YES,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지기간변경              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-05-15: 분기보고서 (2026.03) | 2026-05-14: 주식등의대량보유상황보고서(일반) | 2026-05-14: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-14: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-14: 임원ㆍ주요주주특정증권등소유상황보고서,27
