종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
SK,034730,-10,OK,,,주요사항보고서(자기주식처분결정)(자회사의 주요경영사항)              (-10),2026-05-08: 중대재해발생(자회사의 주요경영사항)               | 2026-04-30: 파생상품거래손실발생(자회사의 주요경영사항)               | 2026-04-30: 해외증권거래소등에신고한사업보고서등의국내신고(자회사의 주요경영사항)               | 2026-04-28: [기재정정]특수관계인으로부터주식의취득 | 2026-04-28: 특수관계인으로부터주식의취득,12
우리금융지주,316140,-9,🚨 YES,유상증자결정(종속회사의주요경영사항)              ,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)              (+3),유상증자결정(종속회사의주요경영사항)              (-15),2026-05-08: 기업설명회(IR)개최(안내공시)               | 2026-05-06: 효력발생안내( 2026.4.24. 제출 일괄신고서 ) | 2026-04-29: [기재정정]주요사항보고서(주식교환ㆍ이전결정) | 2026-04-29: 기업설명회(IR)개최(안내공시)               | 2026-04-24: 일괄신고서,19
SK하이닉스,000660,-7,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),주요사항보고서(자기주식처분결정)(-10),2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-07: 자기주식처분결과보고서 | 2026-05-06: 최대주주등소유주식변동신고서               | 2026-05-06: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-06: 임원ㆍ주요주주특정증권등소유상황보고서,22
SK텔레콤,017670,-4,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3) | 영업(잠정)실적(공정공시)              (+3),주요사항보고서(자기주식처분결정)(-10),2026-05-07: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-05-07: 영업(잠정)실적(공정공시)               | 2026-04-30: 해외증권거래소등에신고한사업보고서등의국내신고               | 2026-04-30: 기업설명회(IR)개최(안내공시)               | 2026-04-29: 임원ㆍ주요주주특정증권등소유상황보고서,12
카카오,035720,-4,OK,,영업(잠정)실적(공정공시)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)              (+3),주요사항보고서(자기주식처분결정)(-10),2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서,35
코데즈컴바인,047770,0,OK,,,,,0
선광,003100,0,OK,,,,2026-05-04: 주식등의대량보유상황보고서(일반),1
빛샘전자,072950,0,OK,,,,2026-04-22: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-22: 임원ㆍ주요주주특정증권등소유상황보고서,2
남해화학,025860,0,OK,,,,2026-04-10: 계열금융회사를거래상대방으로한단기금융상품거래의분기별공시,1
KBI메탈,024840,0,OK,,,,2026-05-06: 전환청구권행사               | 2026-05-04: [기재정정]전환청구권행사               | 2026-05-04: 전환청구권행사               | 2026-04-30: 전환청구권행사               | 2026-04-30: 대표이사변경              ,15
아진엑스텍,059120,0,OK,,,,,0
에치에프알,230240,0,OK,,,,2026-04-30: 소속부변경              ,1
일진홀딩스,015860,0,OK,,,,2026-04-29: [기재정정]전환청구권ㆍ신주인수권ㆍ교환청구권행사               | 2026-04-29: 전환청구권ㆍ신주인수권ㆍ교환청구권행사               | 2026-04-22: 기업가치제고계획(자율공시)               | 2026-04-17: 타법인주식및출자증권처분결정              ,4
메리츠금융지주,138040,0,OK,,,,2026-04-29: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-29: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-22: 기업설명회(IR)개최(안내공시)              ,3
삼성화재,000810,0,OK,,,,2026-05-06: 주식등의대량보유상황보고서(약식) | 2026-05-04: 기업설명회(IR)개최(안내공시)               | 2026-04-29: 특수관계인과의보험거래 | 2026-04-15: [기재정정]타법인주식및출자증권취득결정               | 2026-04-14: 계열금융회사의약관에의한금융거래-[유가증권-수익증권],7
HMM,011200,0,OK,,,,2026-05-08: 임시주주총회결과               | 2026-04-23: 의결권대리행사권유참고서류 | 2026-04-23: 주주총회소집공고,3
LS마린솔루션,060370,0,OK,,,,2026-04-27: 단일판매ㆍ공급계약해지              ,1
자비스,254120,0,OK,,,,2026-04-30: 단일판매ㆍ공급계약해지              ,1
케이엠더블유,032500,0,OK,,,,2026-04-10: 전환청구권행사               | 2026-04-10: 주요사항보고서(자기전환사채매도결정),2
진성티이씨,036890,0,OK,,,,2026-05-08: 교환청구권행사              ,1
오로스테크놀로지,322310,0,OK,,,,2026-05-07: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-07: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-07: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-30: 주식등의대량보유상황보고서(일반) | 2026-04-30: 임원ㆍ주요주주특정증권등소유상황보고서,5
저스템,417840,0,OK,,,,2026-04-30: 소속부변경               | 2026-04-24: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-24: 주식등의대량보유상황보고서(일반) | 2026-04-21: 주식매수선택권부여에관한신고,4
SK이노베이션,096770,0,OK,,,,2026-04-30: 파생상품거래손실발생(자회사의 주요경영사항)               | 2026-04-29: 특수관계인에대한출자 | 2026-04-29: 특수관계인과의내부거래 | 2026-04-29: 특수관계인과의내부거래 | 2026-04-22: 기업설명회(IR)개최(안내공시)              ,7
삼천당제약,000250,0,OK,,,,2026-04-27: 주주명부폐쇄기간또는기준일설정               | 2026-04-27: 사외이사의선임ㆍ해임또는중도퇴임에관한신고 | 2026-04-27: 주주총회소집결의              (임시주주총회) | 2026-04-20: 불성실공시법인지정              (공시불이행) | 2026-04-16: [기재정정]기업설명회(IR)개최              ,5
뷰노,338220,0,OK,,,,,0
클래시스,214150,0,OK,,,,2026-05-06: 기업설명회(IR)개최              ,1
휴메딕스,200670,0,OK,,,,2026-04-27: 주식등의대량보유상황보고서(일반) | 2026-04-27: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-13: [기재정정]현금ㆍ현물배당결정              ,3
루닛,328130,0,OK,,,,2026-05-08: 주식등의대량보유상황보고서(일반) | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서,53
펄어비스,263750,0,OK,,,,2026-04-30: 타법인주식및출자증권처분결정(종속회사의주요경영사항)               | 2026-04-10: 결산실적공시예고              ,2
엔켐,348370,0,OK,,,,2026-04-30: [기재정정]타인에대한채무보증결정               | 2026-04-30: [기재정정]타법인주식및출자증권취득결정               | 2026-04-30: [기재정정]타인에대한담보제공결정               | 2026-04-30: [기재정정]주요사항보고서(자기전환사채매도결정) | 2026-04-30: [기재정정]주요사항보고서(자기전환사채매도결정),12
삼성생명,032830,0,OK,,,,2026-05-06: 특수관계인과의수익증권거래 | 2026-04-24: 주식등의대량보유상황보고서(일반) | 2026-04-24: 기업설명회(IR)개최(안내공시)               | 2026-04-14: 계열금융회사의약관에의한금융거래-[유가증권-채권] | 2026-04-14: 계열금융회사의약관에의한금융거래-[유가증권-수익증권],6
HPSP,403870,0,OK,,,,2026-04-30: 기업가치제고계획(자율공시)              ,1
리가켐바이오,141080,0,OK,,,,2026-04-29: 대표이사변경               | 2026-04-28: 수시공시의무관련사항(공정공시)              (대표이사 변경 예정) | 2026-04-14: 투자판단관련주요경영사항(임상시험계획승인신청)              (CLDN18.2 항체-약물 접합체 (ADC) LCB02A의 제 1/2상 임상시험의 미국 임상시험계획(IND) 승인 신청),3
한미반도체,042700,0,OK,,,,2026-04-27: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-23: 기업설명회(IR)개최(안내공시)               | 2026-04-10: 기업설명회(IR)개최(안내공시)               | 2026-04-10: 기업설명회(IR)개최(안내공시)              ,4
타이거일렉,219130,0,OK,,,,2026-04-30: 소속부변경              ,1
제룡전기,033100,0,OK,,,,,0
미래반도체,254490,0,OK,,,,,0
HLB,028300,0,OK,,,,2026-04-21: 주식등의대량보유상황보고서(일반) | 2026-04-16: 전환가액의조정               | 2026-04-15: 증권발행결과(자율공시)              ,3
삼성증권,016360,0,OK,,,,2026-05-08: 증권발행실적보고서 | 2026-05-08: 투자설명서(일괄신고) | 2026-05-08: 투자설명서(일괄신고) | 2026-05-08: 투자설명서(일괄신고) | 2026-05-08: 일괄신고추가서류(파생결합사채-주가연계파생결합사채),64
오킨스전자,100120,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-04: 연결재무제표기준영업(잠정)실적(공정공시)              ,1
삼성물산,028260,3,🚨 YES,[기재정정]주요사항보고서(감자결정),연결재무제표기준영업(잠정)실적(공정공시)              (+3) | [기재정정]단일판매ㆍ공급계약체결              (+5) | [기재정정]단일판매ㆍ공급계약체결              (+5) | [기재정정]단일판매ㆍ공급계약체결              (+5) | [기재정정]단일판매ㆍ공급계약체결              (+5),[기재정정]주요사항보고서(감자결정)(-20),2026-05-08: 주식등의대량보유상황보고서(일반) | 2026-04-29: [기재정정]주요사항보고서(감자결정) | 2026-04-29: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-27: 최대주주등소유주식변동신고서               | 2026-04-27: 특수관계인에대한출자,10
LG전자,066570,3,OK,,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-06: 신탁계약에의한취득상황보고서 | 2026-05-04: [기재정정]동일인등출자계열회사와의상품ㆍ용역거래변경 | 2026-05-04: [기재정정]동일인등출자계열회사와의상품ㆍ용역거래변경 | 2026-05-04: 동일인등출자계열회사와의상품ㆍ용역거래변경 | 2026-04-29: [기재정정]연결재무제표기준영업(잠정)실적(공정공시)              ,6
LG화학,051910,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-06: 특수관계인에대한자산양도 | 2026-04-30: 기업설명회(IR)개최(안내공시)               | 2026-04-30: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-29: [기재정정]유형자산처분결정(종속회사의주요경영사항)               | 2026-04-13: 기업설명회(IR)개최(안내공시)              ,5
하이브,352820,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-04-29: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-29: 특수관계인으로부터수증 | 2026-04-23: 기업가치제고계획(자율공시)               | 2026-04-17: 임원ㆍ주요주주특정증권등거래계획보고서,4
코칩,008930,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-04-30: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-23: 결산실적공시예고(안내공시)              ,2
LG에너지솔루션,373220,3,OK,,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-04-30: [기재정정]연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-29: [기재정정]유형자산처분결정(종속회사의주요경영사항)               | 2026-04-28: 특수관계인으로부터부동산임차 | 2026-04-28: 공정거래자율준수프로그램운영현황(안내공시)               | 2026-04-24: 임원ㆍ주요주주특정증권등소유상황보고서,6
대한항공,003490,3,OK,,영업(잠정)실적(공정공시)              (+3),,2026-04-13: 기업설명회(IR)개최(안내공시)               | 2026-04-13: 기업설명회(IR)개최(안내공시)               | 2026-04-13: 영업(잠정)실적(공정공시)              ,3
삼성SDI,006400,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-04-28: 특수관계인에대한증여 | 2026-04-28: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-14: 기업설명회(IR)개최(안내공시)              ,3
현대글로비스,086280,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-07: 기업설명회(IR)개최(안내공시)               | 2026-05-06: 주식등의대량보유상황보고서(약식) | 2026-04-24: 기업설명회(IR)개최(안내공시)               | 2026-04-24: 기업설명회(IR)개최(안내공시)               | 2026-04-23: 연결재무제표기준영업(잠정)실적(공정공시)              ,10
알테오젠,196170,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 연결재무제표기준영업(잠정)실적(공정공시)              ,1
파마리서치,214450,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-05-06: 기업설명회(IR)개최               | 2026-04-27: 결산실적공시예고              ,3
에코프로비엠,247540,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 주식등의대량보유상황보고서(일반) | 2026-04-30: 소속부변경               | 2026-04-29: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-29: 기업설명회(IR)개최               | 2026-04-10: [기재정정]현금ㆍ현물배당결정              ,5
케어젠,214370,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-04-30: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-28: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-24: 주식등의대량보유상황보고서(일반) | 2026-04-24: 결산실적공시예고               | 2026-04-24: 임원ㆍ주요주주특정증권등소유상황보고서,8
서울바이오시스,092190,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 기업설명회(IR)개최               | 2026-04-15: 연결재무제표기준영업(잠정)실적(공정공시)              ,2
녹십자,006280,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-05-06: 투자판단관련주요경영사항              ,2
두산로보틱스,454910,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-06: 기업설명회(IR)개최(안내공시)               | 2026-04-28: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-16: 기업설명회(IR)개최(안내공시)               | 2026-04-16: 결산실적공시예고(안내공시)              ,4
HK이노엔,195940,3,OK,,영업(잠정)실적(공정공시)              (+3),,2026-04-28: 기업설명회(IR)개최               | 2026-04-28: 기업설명회(IR)개최               | 2026-04-28: 영업(잠정)실적(공정공시)               | 2026-04-24: [기재정정]현금ㆍ현물배당결정               | 2026-04-22: 주식등의대량보유상황보고서(일반),7
크래프톤,259960,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3) | 주요사항보고서(자기주식취득결정)(+5) | 주식소각결정              (+5),주요사항보고서(자기주식처분결정)(-10),2026-04-30: 기업가치제고계획(자율공시)              (2026년) | 2026-04-30: 기업설명회(IR)개최(안내공시)               | 2026-04-30: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-30: 주요사항보고서(자기주식처분결정) | 2026-04-30: 주요사항보고서(자기주식취득결정),9
두산밥캣,241560,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 주식등의대량보유상황보고서(약식) | 2026-04-29: 공정거래자율준수프로그램운영현황(안내공시)(자회사의 주요경영사항)               | 2026-04-28: 현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정               | 2026-04-28: 현금ㆍ현물배당결정               | 2026-04-28: 연결재무제표기준영업(잠정)실적(공정공시)              ,9
삼성전기,009150,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-04: 최대주주등소유주식변동신고서               | 2026-04-30: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-30: 특수관계인에대한출자 | 2026-04-10: 기업설명회(IR)개최(안내공시)               | 2026-04-10: 결산실적공시예고(안내공시)              ,5
리노공업,058470,3,OK,,영업(잠정)실적(공정공시)              (+3),,2026-05-06: 영업(잠정)실적(공정공시)               | 2026-05-04: 주식등의대량보유상황보고서(약식) | 2026-04-24: 임원ㆍ주요주주특정증권등거래계획보고서,3
에코프로,086520,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 주식등의대량보유상황보고서(일반) | 2026-05-07: 투자판단관련주요경영사항              (지주회사 적용예외) | 2026-04-30: 주식등의대량보유상황보고서(일반) | 2026-04-29: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-23: 주식등의대량보유상황보고서(일반),7
카카오게임즈,293490,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-04-30: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-22: 결산실적공시예고              ,2
한미약품,128940,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-04-30: [기재정정]사외이사의선임ㆍ해임또는중도퇴임에관한신고 | 2026-04-30: 기업설명회(IR)개최(안내공시)               | 2026-04-30: 기업설명회(IR)개최(안내공시)               | 2026-04-30: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-23: 결산실적공시예고(안내공시)              ,6
종근당,185750,3,OK,,영업(잠정)실적(공정공시)              (+3),,2026-04-30: 주식등의대량보유상황보고서(일반) | 2026-04-29: 영업(잠정)실적(공정공시)               | 2026-04-21: 주식등의대량보유상황보고서(일반),3
휴젤,145020,3,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-07: 주식매수선택권부여에관한신고 | 2026-05-07: 주주명부폐쇄기간또는기준일설정               | 2026-05-07: 주주총회소집결의              (임시주주총회) | 2026-05-07: 기업설명회(IR)개최               | 2026-05-07: 연결재무제표기준영업(잠정)실적(공정공시)              ,9
유니퀘스트,077500,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-05-04: 단일판매ㆍ공급계약체결              ,1
S-Oil,010950,5,OK,,[기재정정]단일판매ㆍ공급계약체결              (+5),,2026-04-27: 기업설명회(IR)개최(안내공시)               | 2026-04-20: [기재정정]단일판매ㆍ공급계약체결              ,2
삼성전자,005930,6,OK,,[기재정정]연결재무제표기준영업(잠정)실적(공정공시)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 최대주주등소유주식변동신고서               | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-04: 주식등의대량보유상황보고서(일반) | 2026-04-30: 특수관계인에대한출자 | 2026-04-30: 특수관계인과의내부거래,17
현대차,005380,6,OK,,영업(잠정)실적(공정공시)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-06: 기업설명회(IR)개최(안내공시)               | 2026-05-04: 영업(잠정)실적(공정공시)               | 2026-04-30: 풍문또는보도에대한해명(미확정)               | 2026-04-30: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-29: 기업설명회(IR)개최(안내공시)              ,16
포스코퓨처엠,003670,6,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3) | 영업(잠정)실적(공정공시)              (+3),,2026-04-30: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-30: 영업(잠정)실적(공정공시)               | 2026-04-27: [기재정정]타법인주식및출자증권취득결정               | 2026-04-15: 기업설명회(IR)개최(안내공시)              ,4
고려아연,010130,6,OK,,영업(잠정)실적(공정공시)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-06: 현금ㆍ현물배당결정               | 2026-05-06: 현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정               | 2026-05-06: 영업(잠정)실적(공정공시)               | 2026-05-06: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-30: 기업설명회(IR)개최(안내공시)              ,11
기아,000270,6,OK,,영업(잠정)실적(공정공시)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서,54
POSCO홀딩스,005490,6,OK,,영업(잠정)실적(공정공시)(자회사의 주요경영사항)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 특수관계인에대한증여 | 2026-05-08: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-08: 주식등의대량보유상황보고서(약식) | 2026-05-06: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-06: 임원ㆍ주요주주특정증권등소유상황보고서,11
NAVER,035420,6,OK,,영업(잠정)실적(공정공시)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-06: 기업설명회(IR)개최(안내공시)               | 2026-04-30: 영업(잠정)실적(공정공시)               | 2026-04-30: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-17: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-04-17: 임원ㆍ주요주주특정증권등소유상황보고서,15
삼성바이오로직스,207940,8,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3) | [기재정정]단일판매ㆍ공급계약체결              (+5),,2026-05-04: 최대주주등소유주식변동신고서               | 2026-04-24: 동일인등출자계열회사와의상품ㆍ용역거래변경 | 2026-04-22: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-04-10: [기재정정]단일판매ㆍ공급계약체결              ,4
유한양행,000100,8,OK,,단일판매ㆍ공급계약체결              (+5) | 영업(잠정)실적(공정공시)              (+3),,2026-05-06: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-06: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-05-06: 단일판매ㆍ공급계약체결               | 2026-04-30: 영업(잠정)실적(공정공시)               | 2026-04-29: 기업설명회(IR)개최(안내공시)              ,22
KT&G,033780,8,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3) | 주식소각결정              (+5),,2026-05-08: 주식등의대량보유상황보고서(약식) | 2026-05-07: 특수관계인에대한출자 | 2026-05-07: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-05-07: 특수관계인에대한자산양도 | 2026-04-23: 기업설명회(IR)개최(안내공시)              ,6
한화에어로스페이스,012450,8,OK,,연결재무제표기준영업(잠정)실적(공정공시)              (+3) | 단일판매ㆍ공급계약체결              (+5),,2026-05-07: 기업설명회(IR)개최(안내공시)               | 2026-05-07: 기업설명회(IR)개최(안내공시)               | 2026-05-04: 타법인주식및출자증권취득결정               | 2026-04-30: 특수관계인과의수익증권거래 | 2026-04-30: 연결재무제표기준영업(잠정)실적(공정공시)              ,11
PS일렉트로닉스,332570,10,OK,,단일판매ㆍ공급계약체결              (+5) | 주식소각결정              (+5),,2026-05-04: 증권발행결과(자율공시)               | 2026-05-04: 증권발행결과(자율공시)               | 2026-05-04: 증권발행결과(자율공시)               | 2026-05-04: 증권발행결과(자율공시)               | 2026-05-04: 증권발행결과(자율공시)              ,19
신한지주,055550,12,OK,,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)              (+3) | 연결재무제표기준영업(잠정)실적(공정공시)              (+3),,2026-05-08: 기업설명회(IR)개최(안내공시)               | 2026-05-08: 기업설명회(IR)개최(안내공시)               | 2026-05-08: 기업설명회(IR)개최(안내공시)               | 2026-05-08: 기업설명회(IR)개최(안내공시)               | 2026-05-08: 기업설명회(IR)개최(안내공시)              ,16
