종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
다이나믹솔루션,290660,-90,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15)","2026-06-09: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-05: 주요사항보고서(유형자산양수결정) | 2026-06-05: 증권발행결과(자율공시)               | 2026-06-01: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-05-27: [기재정정]주요사항보고서(전환사채권발행결정)",13
파이온엑스,900100,-90,🚨 YES,"[기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [첨부정정]주요사항보고서(전환사채권발행결정)",,"[기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15)","2026-06-08: 조회공시요구(현저한시황변동)에대한답변(미확정)               | 2026-05-29: 분기보고서 (2026.03) | 2026-05-28: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-26: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-05-26: [첨부정정]주요사항보고서(전환사채권발행결정)",9
아이톡시,052770,-90,🚨 YES,기타주요경영사항              (제3자배정 유상증자결정 철회) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,기타주요경영사항              (제3자배정 유상증자결정 철회)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 기타주요경영사항              (소액공모 제3자배정 유상증자결정 철회)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-06-01: 기타주요경영사항              (제3자배정 유상증자결정 철회) | 2026-06-01: [기재정정]주요사항보고서(유상증자결정) | 2026-05-26: [기재정정]소송등의제기ㆍ신청(일정금액이상의청구)               | 2026-05-22: 소송등의제기ㆍ신청(일정금액이상의청구)               | 2026-05-15: 소액공모실적보고서,12
CS,065770,-90,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [첨부정정]주요사항보고서(전환사채권발행결정) | [첨부정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-01: 대표이사변경               | 2026-05-29: 증권발행결과(자율공시)               | 2026-05-28: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-26: [첨부정정]주요사항보고서(전환사채권발행결정) | 2026-05-22: [첨부정정]주요사항보고서(전환사채권발행결정),9
소룩스,290690,-87,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [첨부정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),단일판매ㆍ공급계약체결              (+5) | 단일판매ㆍ공급계약체결              (+5) | [기재정정]주요사항보고서(회사합병결정)(+3) | 단일판매ㆍ공급계약체결              (+5),[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-05: 증권발행결과(자율공시)              (제9회차 CB) | 2026-06-05: 단일판매ㆍ공급계약체결               | 2026-06-05: 단일판매ㆍ공급계약체결               | 2026-06-02: 주요사항보고서(자기전환사채매도결정) | 2026-06-02: 전환청구권행사              (제3회차 CB),27
애드바이오텍,179530,-80,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,최대주주인명목회사·조합등의최대주주변경              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-06-05: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-05: 주식등의대량보유상황보고서(일반) | 2026-06-04: 최대주주인명목회사·조합등의최대주주변경               | 2026-06-04: 증권발행결과(자율공시)               | 2026-06-04: [기재정정]주요사항보고서(유상증자결정),20
인크레더블버즈,064090,-80,🚨 YES,횡령ㆍ배임혐의발생               | 횡령ㆍ배임혐의발생               | 주권매매거래정지기간변경              (상장폐지 사유 발생),,횡령ㆍ배임혐의발생              (-25) | 횡령ㆍ배임혐의발생              (-25) | 주권매매거래정지기간변경              (상장폐지 사유 발생)(-30),2026-05-27: 본점소재지변경               | 2026-05-26: 기타시장안내              (상장적격성 실질심사 사유추가 안내) | 2026-05-26: 횡령ㆍ배임혐의발생               | 2026-05-18: 주권매매거래정지기간변경              (상장폐지 사유 발생) | 2026-05-18: 기타시장안내              (기업심사위원회 개최 결과 안내),11
에이프로젠,007460,-75,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)               | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)               | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              ,,[기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              (-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(자회사의 주요경영사항)              (제3자배정)(-15),2026-06-02: [기재정정]주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)               | 2026-06-01: 기업지배구조보고서공시               | 2026-05-29: 주식등의대량보유상황보고서(일반) | 2026-05-29: 유상증자또는주식관련사채등의발행결과(자율공시)               | 2026-05-26: 주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              ,14
소프트센,032680,-75,🚨 YES,주요사항보고서(유상증자결정) | 기타시장안내              (소프트센 1우선주 관리종목지정 우려예고) | 주권매매거래정지해제              (액면병합 주권 변경상장),,주요사항보고서(유상증자결정)(-15) | 기타시장안내              (소프트센 1우선주 관리종목지정 우려예고)(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-05: 주요사항보고서(유상증자결정) | 2026-06-01: 기타시장안내              (소프트센 1우선주 관리종목지정 우려예고) | 2026-05-28: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-05-22: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-15: 분기보고서 (2026.03),7
오에스피,368970,-75,🚨 YES,주권매매거래정지              (무상증자) | 주권매매거래정지해제              (액면병합 주권 변경상장) | 주요사항보고서(유상증자결정),,주권매매거래정지              (무상증자)(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주요사항보고서(유상증자결정)(-15),2026-06-05: 주식등의대량보유상황보고서(약식) | 2026-06-04: 주주명부폐쇄기간또는기준일설정               | 2026-06-04: 주요사항보고서(무상증자결정) | 2026-06-04: 주권매매거래정지              (무상증자) | 2026-06-02: 소액공모실적보고서,13
코이즈,121850,-72,🚨 YES,[첨부정정]주요사항보고서(전환사채권발행결정) | 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달) | [기재정정]주요사항보고서(전환사채권발행결정),유형자산취득결정(종속회사의주요경영사항)              (+3),[첨부정정]주요사항보고서(전환사채권발행결정)(-15) | 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-06-09: 주식등의대량보유상황보고서(약식) | 2026-06-09: 주식등의대량보유상황보고서(약식) | 2026-06-01: 증권발행결과(자율공시)              (제3회차 CB) | 2026-05-28: [첨부정정]주요사항보고서(전환사채권발행결정) | 2026-05-27: 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달),10
아리바이오LAB,261780,-70,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정),,최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 최대주주변경을수반하는주식담보제공계약해제ㆍ취소등              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-09: 최대주주변경을수반하는주식담보제공계약체결               | 2026-06-05: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-05: 증권발행결과(자율공시)               | 2026-06-01: 최대주주변경을수반하는주식담보제공계약해제ㆍ취소등               | 2026-05-29: [기재정정]주요사항보고서(유상증자결정),11
씨씨에스,066790,-70,🚨 YES,[첨부정정]주요사항보고서(감자결정) | [기재정정]주요사항보고서(감자결정) | [기재정정]주요사항보고서(감자결정),,[첨부정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5),2026-06-09: 소송등의판결ㆍ결정              (대표이사 직무집행정지 가처분) | 2026-06-09: 소송등의판결ㆍ결정              (대표이사 직무집행정지 가처분) | 2026-06-09: 소송등의판결ㆍ결정              (주주총회 결의 효력정지 등 가처분) | 2026-06-09: 소송등의판결ㆍ결정              (이사회결의효력정지 등 가처분) | 2026-06-05: 소송등의제기ㆍ신청(경영권분쟁소송)              (임시주주총회 개최금지 가처분-즉시항고),39
우진비앤지,018620,-65,🚨 YES,주권매매거래정지              (무상증자) | 주권매매거래정지해제              (액면병합 주권 변경상장),,주권매매거래정지              (무상증자)(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-06-09: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-06-09: 임원ㆍ주요주주특정증권등거래계획보고서 | 2026-06-09: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-09: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-09: 주식등의대량보유상황보고서(일반),15
엑스플러스,373200,-60,🚨 YES,[첨부정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,[첨부정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-09: 불성실공시법인지정예고              (공시불이행) | 2026-06-02: [기재정정]주요사항보고서(자기전환사채매도결정) | 2026-06-02: [기재정정]기타경영사항(자율공시)              (제2회차 CB 취득후 재매각) | 2026-06-02: [기재정정]기타경영사항(자율공시)              (제3회차 BW 취득후 재매각) | 2026-05-28: [첨부정정]주요사항보고서(유상증자결정),13
캔버스엔,210120,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15)","2026-06-05: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-06-02: 주주명부폐쇄기간또는기준일설정               | 2026-06-02: 주주총회소집결의              (임시주주총회) | 2026-05-20: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-20: [기재정정]주요사항보고서(전환사채권발행결정)",13
옵트론텍,082210,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15),2026-06-05: 주식등의대량보유상황보고서(일반) | 2026-06-05: 주주총회소집결의              (임시주주총회) | 2026-06-05: 주주명부폐쇄기간또는기준일설정               | 2026-06-05: 주식등의대량보유상황보고서(약식) | 2026-06-02: 주식등의대량보유상황보고서(일반),15
더코디,224060,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-01: 전환가액의조정              (제9회차) | 2026-05-29: [기재정정]주요사항보고서(유상증자결정) | 2026-05-20: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-19: [기재정정]주요사항보고서(유상증자결정) | 2026-05-18: [기재정정]주요사항보고서(전환사채권발행결정),7
셀피글로벌,068940,-60,🚨 YES,주권매매거래정지기간변경              (투자자보호) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,주권매매거래정지기간변경              (투자자보호)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-06-08: 주권매매거래정지기간변경              (투자자보호) | 2026-06-08: 기타시장안내              (정리매매 보류 관련) | 2026-06-08: 기타경영사항(자율공시)              (상장폐지결정 등 효력정지가처분신청 인용결정) | 2026-05-29: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-29: [기재정정]주요사항보고서(전환사채권발행결정),7
큐캐피탈,016600,-60,🚨 YES,주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지기간변경              (감자 주권 변경상장),,주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지기간변경              (감자 주권 변경상장)(-30),2026-06-02: [기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)] | 2026-06-01: [기재정정]대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)] | 2026-06-01: 대규모기업집단현황공시[연1회(동일인용)] | 2026-06-01: 대규모기업집단현황공시[연1회공시및1/4분기용(대표회사)] | 2026-05-28: 주권매매거래정지해제              (액면병합 주권 변경상장),18
포니링크,064800,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-06-08: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-29: 주요사항보고서(전환사채권발행결정) | 2026-05-29: 전환사채(해외전환사채포함)발행후만기전사채취득               | 2026-05-18: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-05-15: 분기보고서 (2026.03),6
네오이뮨텍,950220,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-06-09: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-06-05: [기재정정]코스닥시장상장외국법인외부감사인선임ㆍ해임신고서               | 2026-06-05: 주식등의대량보유상황보고서(일반) | 2026-05-15: 분기보고서 (2026.03) | 2026-05-14: 임원ㆍ주요주주특정증권등소유상황보고서,6
젬백스,082270,-60,🚨 YES,주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-06-05: 주식등의대량보유상황보고서(일반) | 2026-06-02: [기재정정]최대주주변경을수반하는주식담보제공계약체결               | 2026-06-01: [기재정정]최대주주변경을수반하는주식담보제공계약체결               | 2026-06-01: 증권발행결과(자율공시)               | 2026-05-22: 주요사항보고서(전환사채권발행결정),13
서울전자통신,027040,-60,🚨 YES,주요사항보고서(유상증자결정) | 주권매매거래정지해제              (액면병합 주권 변경상장),,주요사항보고서(유상증자결정)(-15) | 최대주주변경을수반하는주식담보제공계약체결              (-5) | 최대주주변경              (-5) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 최대주주변경을수반하는주식양수도계약체결              (-5),2026-06-08: 주요사항보고서(유상증자결정) | 2026-06-05: 소송등의판결ㆍ결정(일정금액이상의청구)               | 2026-06-04: 합병등종료보고서(자산양수도) | 2026-06-04: 주요사항보고서(타법인주식및출자증권양도결정) | 2026-06-04: [기재정정]단기차입금증가결정              ,23
플래스크,041590,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-08: [기재정정]주권관련사채권의취득결정               | 2026-05-29: 주권관련사채권의취득결정               | 2026-05-27: 의결권대리행사권유참고서류 | 2026-05-27: 주주총회소집공고 | 2026-05-27: [기재정정]주주총회소집결의              (임시주주총회),16
컬러레이,900310,-60,🚨 YES,"주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-06-09: 주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장) | 2026-05-29: 분기보고서 (2026.03) | 2026-05-12: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",3
휴림에이텍,078590,-60,🚨 YES,주권매매거래정지해제              (감자 주권 변경상장) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,주권매매거래정지해제              (감자 주권 변경상장)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-06-05: 주주명부폐쇄기간또는기준일설정               | 2026-06-05: 주주총회소집결의              (임시주주총회) | 2026-05-26: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-05-21: [기재정정]주요사항보고서(유상증자결정) | 2026-05-14: 분기보고서 (2026.03),7
엣지파운드리,105550,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-06-08: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-05: 사외이사의선임ㆍ해임또는중도퇴임에관한신고 | 2026-06-04: 주주총회소집공고 | 2026-06-01: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-05-27: 주요사항보고서(전환사채권발행결정),8
