종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
엑시온그룹,069920,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-08-21: [기재정정]주요사항보고서(자기전환사채매도결정) | 2026-08-20: 소액공모공시서류(지분증권) | 2026-08-20: [기재정정]주요사항보고서(유상증자결정) | 2026-08-20: [기재정정]주요사항보고서(유상증자결정) | 2026-08-18: 대표이사변경              ,15
성호전자,043260,-70,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [첨부정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-08-18: 단기차입금감소결정(자율공시)               | 2026-08-14: 기타경영사항(자율공시)              (자기신주인수권부사채 재매각 결정) | 2026-08-14: 반기보고서 (2026.06) | 2026-08-14: 증권발행결과(자율공시)               | 2026-08-14: [기재정정]주요사항보고서(전환사채권발행결정),22
삼부토건,001470,-70,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(감자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(감자결정)(-20),2026-08-20: 기타시장안내              (개선기간 종료 관련 안내) | 2026-08-14: 반기보고서 (2026.06) | 2026-08-07: [기재정정]주요사항보고서(유상증자결정) | 2026-08-07: [기재정정]주요사항보고서(감자결정) | 2026-08-07: [기재정정]주요사항보고서(유상증자결정),8
헝셩그룹,900270,-65,🚨 YES,주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장)(-30) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 최대주주변경              (-5),2026-08-24: 주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장) | 2026-08-24: [기재정정]주식병합결정               | 2026-08-19: 주요사항보고서(유상증자결정) | 2026-08-19: 주주총회소집결의              (임시주주총회) | 2026-08-19: 주주명부폐쇄기간또는기준일설정              ,12
넥스턴앤롤코리아,089140,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-08-21: [기재정정]주요사항보고서(유상증자결정) | 2026-08-20: 주요사항보고서(전환사채권발행결정) | 2026-08-20: 주요사항보고서(전환사채권발행결정) | 2026-08-20: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-08-14: 반기보고서 (2026.06),10
서진시스템,178320,-65,🚨 YES,주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),[기재정정]단일판매ㆍ공급계약체결              (+5),주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-08-24: 주요사항보고서(전환사채권발행결정) | 2026-08-24: 주요사항보고서(자본으로인정되는채무증권발행결정) | 2026-08-24: 주요사항보고서(전환사채권발행결정) | 2026-08-24: 주요사항보고서(전환사채권발행결정) | 2026-08-24: 주요사항보고서(전환사채권발행결정),17
에이비온,203400,-60,🚨 YES,"주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"주권매매거래정지              (상장적격성 실질심사 대상 (사유발생))(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)",2026-08-18: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-14: 기타시장안내              (상장적격성 실질심사 대상결정 기한 안내) | 2026-08-14: 기타시장안내              (상장적격성 실질심사 관련) | 2026-08-14: 반기또는분기매출액미달사실발생               | 2026-08-14: 주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),15
형지글로벌,308100,-60,🚨 YES,"기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-24: [기재정정]사채원리금미지급발생(자율공시)               | 2026-08-18: 사채원리금미지급발생(자율공시)               | 2026-08-14: 반기보고서 (2026.06) | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",6
딥커머스,900110,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30)","2026-08-21: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-12: 임시주주총회결과               | 2026-08-05: [기재정정]주주총회소집공고 | 2026-07-31: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-31: 주식등의대량보유상황보고서(일반)",8
신라섬유,001000,-60,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-18: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-08-14: 반기보고서 (2026.06) | 2026-08-11: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-08-10: 주식등의대량보유상황보고서(약식) | 2026-08-07: 임시주주총회결과              ",5
대진첨단소재,393970,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-08-14: 기타시장안내              (투자주의 환기종목 지정 사유 추가 관련 시장조치 미진행) | 2026-08-14: 반기검토(감사)의견부적정등사실확인(자본잠식률100분의50이상또는자기자본10억원미만포함)               | 2026-08-14: 반기보고서 (2026.06) | 2026-08-14: 임시주주총회결과               | 2026-07-30: 주권매매거래정지              (투자자 보호),9
아스트,067390,-60,🚨 YES,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-08-13: 반기보고서 (2026.06) | 2026-08-13: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-08-04: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",4
드림라인,035430,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-08-14: 반기보고서 (2026.06) | 2026-08-06: [기재정정]주요사항보고서(유상증자결정) | 2026-08-06: [기재정정]주요사항보고서(유상증자결정) | 2026-07-30: [기재정정]주요사항보고서(유상증자결정) | 2026-07-30: [기재정정]주요사항보고서(유상증자결정),5
티엔엔터테인먼트,131100,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-08-20: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-08-14: 반기보고서 (2026.06) | 2026-08-14: 지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항 | 2026-08-04: 대표이사변경               | 2026-07-27: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",5
서울전자통신,027040,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-08-21: [기재정정]주요사항보고서(유상증자결정) | 2026-08-21: [기재정정]소액공모공시서류(지분증권) | 2026-08-20: [기재정정]소액공모공시서류(지분증권) | 2026-08-19: [기재정정]주요사항보고서(유상증자결정) | 2026-08-14: 반기보고서 (2026.06),8
세화피앤씨,252500,-60,🚨 YES,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-08-19: 의결권대리행사권유참고서류 | 2026-08-19: 주주총회소집공고 | 2026-08-13: 주식등의대량보유상황보고서(일반) | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-08-05: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",5
파라택시스코리아,288330,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-08-20: 주권매매거래정지              (투자자 보호) | 2026-08-20: 기타시장안내              (정리매매 보류 관련) | 2026-08-20: 기타경영사항(자율공시)              (상장폐지 결정 효력정지 가처분신청) | 2026-08-19: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | 2026-08-19: 기타시장안내              (코스닥시장위원회 개최 결과 및 상장폐지 결정 안내),9
