종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
한화엔진,082740,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-31: 대규모기업집단현황공시[분기별공시(개별회사용)] | 2026-08-28: 단일판매ㆍ공급계약체결               | 2026-08-14: 반기보고서 (2026.06) | 2026-08-14: 지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항 | 2026-08-10: 임원ㆍ주요주주특정증권등소유상황보고서,7
비큐AI,148780,5,OK,,단일판매ㆍ공급계약체결(자율공시)              (+5),,2026-08-25: [기재정정]주식등의대량보유상황보고서(일반) | 2026-08-25: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-25: 주식등의대량보유상황보고서(일반) | 2026-08-21: [기재정정]타법인주식및출자증권취득결정               | 2026-08-20: [기재정정]타법인주식및출자증권취득결정              ,9
티엠씨,217590,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-24: 주식등의대량보유상황보고서(약식) | 2026-08-14: 반기보고서 (2026.06) | 2026-08-06: 단일판매ㆍ공급계약체결              ,3
코난테크놀로지,402030,5,OK,,[기재정정]단일판매ㆍ공급계약체결              (+5),,2026-09-01: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-31: [기재정정]단일판매ㆍ공급계약체결               | 2026-08-14: 반기보고서 (2026.06) | 2026-08-12: 주주명부폐쇄기간또는기준일설정               | 2026-08-12: 주주총회소집결의              (임시주주총회),5
윈하이텍,192390,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-18: 단일판매ㆍ공급계약체결               | 2026-08-14: 반기보고서 (2026.06),2
위드텍,348350,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-14: 자기주식취득결과보고서 | 2026-08-14: 반기보고서 (2026.06) | 2026-08-12: 단일판매ㆍ공급계약체결              ,3
네이블,153460,5,OK,,[기재정정]단일판매ㆍ공급계약체결              (+5),,2026-08-31: [기재정정]단일판매ㆍ공급계약체결               | 2026-08-13: 반기보고서 (2026.06),2
유신,054930,5,OK,,[기재정정]단일판매ㆍ공급계약체결              (+5),,2026-08-31: [기재정정]단일판매ㆍ공급계약체결               | 2026-08-14: 반기보고서 (2026.06),2
웰크론한텍,076080,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-26: 주식등의대량보유상황보고서(일반) | 2026-08-26: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-26: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-24: 임원ㆍ주요주주특정증권등거래계획철회보고서 | 2026-08-21: 임원ㆍ주요주주특정증권등소유상황보고서,10
우양에이치씨,101970,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-31: 단일판매ㆍ공급계약체결               | 2026-08-18: 기업설명회(IR)개최               | 2026-08-14: 반기보고서 (2026.06),3
넵튠,217270,5,OK,,주식소각결정              (+5),,2026-08-28: 대규모기업집단현황공시[분기별공시(개별회사용)] | 2026-08-14: 반기보고서 (2026.06) | 2026-08-13: 지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항 | 2026-08-13: [기재정정]주식매수선택권부여에관한신고 | 2026-08-13: 주식매수선택권부여에관한신고,6
GS건설,006360,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-08-31: 대규모기업집단현황공시[분기별공시(개별회사용)] | 2026-08-28: 기업설명회(IR)개최(안내공시)               | 2026-08-27: [기재정정]타인에대한채무보증결정               | 2026-08-20: 특수관계인에대한출자 | 2026-08-14: 반기보고서 (2026.06),9
유한양행,000100,5,OK,,단일판매ㆍ공급계약체결              (+5),,2026-09-01: 단일판매ㆍ공급계약체결               | 2026-08-25: 중대재해발생(종속회사의주요경영사항)               | 2026-08-24: 공정거래자율준수프로그램운영현황(안내공시)               | 2026-08-18: 기업설명회(IR)개최(안내공시)               | 2026-08-14: 반기보고서 (2026.06),6
송우인포텍,0203K0,5,OK,,단일판매ㆍ공급계약체결(자율공시)              (+5),,2026-08-10: 주요사항보고서(유형자산양수결정) | 2026-08-05: 단일판매ㆍ공급계약체결(자율공시)              ,2
젝시믹스,337930,5,OK,,주식소각결정              (+5),,2026-08-27: 신탁계약해지결과보고서 | 2026-08-27: 주식소각결정               | 2026-08-27: 주요사항보고서(자기주식취득신탁계약해지결정) | 2026-08-20: [기재정정]현금ㆍ현물배당결정              (분기배당) | 2026-08-14: 반기보고서 (2026.06),5
