종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
대진첨단소재,393970,-90,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | [기재정정]주요사항보고서(전환사채권발행결정),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15),2026-07-30: 주권매매거래정지              (투자자 보호) | 2026-07-30: 기타시장안내              (정리매매 보류 관련) | 2026-07-30: 기타경영사항(자율공시)              (상장폐지결정 등 효력정지 가처분 신청) | 2026-07-29: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | 2026-07-29: 기타시장안내              (코스닥시장위원회 개최 결과 및 상장폐지 결정 안내),12
주성코퍼레이션,109070,-90,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 매매거래정지및정지해제(중요내용공시)              (-30),2026-08-07: 주식등의대량보유상황보고서(일반) | 2026-08-05: 단기차입금증가결정               | 2026-08-05: [기재정정]주요사항보고서(영업양수결정) | 2026-08-05: [기재정정]주요사항보고서(유상증자결정) | 2026-08-05: [기재정정]주요사항보고서(전환사채권발행결정),14
한울앤제주,276730,-84,🚨 YES,"[기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(전환사채권발행결정)",[기재정정]주식분할결정              (+3) | [기재정정]주식분할결정              (+3),"[기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15)",2026-08-06: 전환청구권행사              (제10회차) | 2026-08-04: [기재정정]주요사항보고서(유상증자결정) | 2026-07-31: [기재정정]주요사항보고서(타법인주식및출자증권양수결정) | 2026-07-29: [기재정정]주식분할결정               | 2026-07-29: [기재정정]신주인수권행사              (제11회차),31
이렘,009730,-80,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지해제              (감자 주권 변경상장) | [기재정정]주요사항보고서(감자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (감자 주권 변경상장)(-30) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-07-22: [기재정정]주요사항보고서(유상증자결정) | 2026-07-21: 정정신고서제출요구( 2026.07.09. 제출 증권신고서(지분증권) ) | 2026-07-14: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-07-14: [기재정정]감자완료               | 2026-07-14: [기재정정]주요사항보고서(감자결정),9
모바일어플라이언스,087260,-80,🚨 YES,횡령ㆍ배임혐의발생               | 횡령ㆍ배임혐의발생               | 주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),,횡령ㆍ배임혐의발생              (-25) | 횡령ㆍ배임혐의발생              (-25) | 주권매매거래정지              (상장적격성 실질심사 대상 (사유발생))(-30),2026-08-05: 의결권대리행사권유참고서류 | 2026-08-03: 의결권대리행사권유참고서류 | 2026-08-03: 기타시장안내              (상장적격성 실질심사 사유추가 안내) | 2026-08-03: 횡령ㆍ배임혐의발생               | 2026-08-03: 주주총회소집공고,12
티엔엔터테인먼트,131100,-80,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 횡령ㆍ배임혐의발생               | 횡령ㆍ배임혐의발생              ",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | 횡령ㆍ배임혐의발생              (-25) | 횡령ㆍ배임혐의발생              (-25)","2026-08-04: 대표이사변경               | 2026-07-27: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-07-24: 횡령ㆍ배임혐의발생               | 2026-07-16: 임시주주총회결과              ",4
윙입푸드,900340,-75,🚨 YES,기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-08-06: 증권발행결과(자율공시)               | 2026-08-06: 임시주주총회결과               | 2026-08-06: 주식등의대량보유상황보고서(일반) | 2026-08-06: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-06: 임원ㆍ주요주주특정증권등거래계획보고서,11
파라텍,033540,-75,🚨 YES,"[기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(전환사채권발행결정)",,"[기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15)","2026-07-29: 주식등의대량보유상황보고서(일반) | 2026-07-29: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-28: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-07-22: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-21: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",8
비비안,002070,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 매매거래정지및정지해제(중요내용공시)              ,,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 매매거래정지및정지해제(중요내용공시)              (-30) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-08-06: 전환가액ㆍ신주인수권행사가액ㆍ교환가액의조정(안내공시)               | 2026-07-30: 임시주주총회결과               | 2026-07-30: [기재정정]주요사항보고서(유상증자결정) | 2026-07-30: [기재정정]주요사항보고서(유상증자결정) | 2026-07-15: 주주총회소집공고,9
썸에이지,208640,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 기타주요경영사항              (유상증자결정(주주배정 후 실권주 일반공모) 철회) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 기타주요경영사항              (유상증자결정(주주배정 후 실권주 일반공모) 철회)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30),2026-08-05: 철회신고서 | 2026-08-05: [기재정정]주요사항보고서(유상증자결정) | 2026-08-05: 기타주요경영사항              (유상증자결정(주주배정 후 실권주 일반공모) 철회) | 2026-08-04: [기재정정]투자설명서 | 2026-08-04: [발행조건확정]증권신고서(지분증권),11
푸드나무,290720,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-08-04: [기재정정]주요사항보고서(유상증자결정) | 2026-07-29: [기재정정]주요사항보고서(유상증자결정) | 2026-07-29: [기재정정]주요사항보고서(유상증자결정) | 2026-07-28: 주식등의대량보유상황보고서(일반) | 2026-07-21: 증권발행결과(자율공시)              (제3자배정 유상증자),8
한국첨단소재,062970,-75,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주요사항보고서(전환사채권발행결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-08-06: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-08-05: [기재정정]증권발행결과(자율공시)               | 2026-08-04: 증권발행결과(자율공시)               | 2026-07-27: 주요사항보고서(자기전환사채만기전취득결정) | 2026-07-28: 주요사항보고서(전환사채권발행결정),7
뉴인텍,012340,-72,🚨 YES,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 주요사항보고서(유상증자결정)",연결재무제표기준영업(잠정)실적(공정공시)              (+3),"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30) | 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | 주요사항보고서(유상증자결정)(-15)","2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-08-05: 연결재무제표기준영업(잠정)실적(공정공시)               | 2026-08-03: 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 2026-07-28: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-28: 주식등의대량보유상황보고서(일반)",7
본느,226340,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 최대주주변경을수반하는주식양수도계약체결              (-5),2026-08-06: [기재정정]소액공모공시서류(지분증권) | 2026-08-06: [기재정정]소액공모공시서류(지분증권) | 2026-08-06: [기재정정]주요사항보고서(유상증자결정) | 2026-08-04: 소액공모공시서류(지분증권) | 2026-08-03: 주요사항보고서(전환사채권발행결정),13
엑시온그룹,069920,-65,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 최대주주변경              (-5),2026-08-06: 소액공모실적보고서 | 2026-08-06: 증권발행결과(자율공시)              (일반공모-소액공모) | 2026-08-05: 유상증자또는주식관련사채등의청약결과(자율공시)              (일반공모-소액공모) | 2026-07-30: 소액공모공시서류(지분증권) | 2026-07-30: [기재정정]주요사항보고서(유상증자결정),18
광진실업,026910,-65,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5),2026-07-31: [기재정정]주주총회소집결의              (임시주주총회) | 2026-07-31: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-07-31: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-07-31: [기재정정]주요사항보고서(유상증자결정) | 2026-07-31: [기재정정]주요사항보고서(유상증자결정),6
졸스,018700,-62,🚨 YES,기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정),연결재무제표기준영업(잠정)실적(공정공시)              (+3),최대주주변경              (-5) | 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | 주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-08-04: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-04: 주식등의대량보유상황보고서(일반) | 2026-08-04: 주식등의대량보유상황보고서(일반) | 2026-07-29: 증권발행결과(자율공시)              (제37회차 CB) | 2026-07-28: 최대주주변경              ,12
유니켐,011330,-62,🚨 YES,횡령ㆍ배임혐의발생               | 횡령ㆍ배임혐의발생               | [기재정정]주요사항보고서(유상증자결정),회사합병결정(자율공시)(종속회사의주요경영사항)              (+3),횡령ㆍ배임혐의발생              (-25) | 횡령ㆍ배임혐의발생              (-25) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-08-06: [기재정정]타법인주식및출자증권취득결정               | 2026-08-05: 타법인주식및출자증권취득결정               | 2026-08-05: 회사합병결정(자율공시)(종속회사의주요경영사항)               | 2026-08-04: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-30: 임원ㆍ주요주주특정증권등소유상황보고서,10
우듬지팜,403490,-60,🚨 YES,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-08-03: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-07-10: 임시주주총회결과              ",3
아스트,067390,-60,🚨 YES,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-08-04: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-07-09: 임시주주총회결과               | 2026-07-08: [기재정정]분기보고서 (2026.03)",4
리가켐바이오,141080,-60,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-08-07: 투자판단관련주요경영사항              (LNCB74(B7H4-ADC) 단독 개발 및 기술이전 권리 확보) | 2026-08-04: 주식등의대량보유상황보고서(일반) | 2026-08-04: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-08-04: 주식등의대량보유상황보고서(일반) | 2026-07-31: 주식등의대량보유상황보고서(약식),14
시선AI,340810,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-07-28: [기재정정]주요사항보고서(유상증자결정) | 2026-07-28: [기재정정]소액공모공시서류(지분증권) | 2026-07-24: [기재정정]주요사항보고서(유상증자결정) | 2026-07-24: 유상증자최종발행가액확정               | 2026-07-24: [기재정정]소액공모공시서류(지분증권),8
덱스터,206560,-60,🚨 YES,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)) | 주권매매거래정지              (풍문 또는 보도 관련),,주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생))(-30) | 주권매매거래정지              (풍문 또는 보도 관련)(-30),2026-07-29: [기재정정]회계처리기준위반행위로인한증권선물위원회의검찰고발등               | 2026-07-23: 기타시장안내              (상장적격성 실질심사 대상결정 기한 안내) | 2026-07-23: 기타시장안내              (상장적격성 실질심사 관련 안내) | 2026-07-23: 주권매매거래정지기간변경              (상장적격성 실질심사 대상(사유발생)) | 2026-07-23: 회계처리기준위반행위로인한증권선물위원회의검찰고발등              ,7
형지글로벌,308100,-60,🚨 YES,"기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-05: 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-07-31: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-15: 전환가액의조정               | 2026-07-08: 증권발행결과(자율공시)              ",5
더라미,032860,-60,🚨 YES,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-08-04: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-07-09: 임시주주총회결과              ",3
우리엔터프라이즈,037400,-60,🚨 YES,"기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)",,"기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달)(-30)","2026-08-05: 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 2026-08-05: 기타시장안내(관리종목지정우려종목)              (주가 1,000원 미달) | 2026-07-15: 임시주주총회결과              ",3
한탑,002680,-60,🚨 YES,기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 주권매매거래정지해제              (액면병합 주권 변경상장),,기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30),2026-08-05: 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 2026-07-14: [기재정정]벌금등의부과               | 2026-07-09: 주권매매거래정지해제              (액면병합 주권 변경상장),3
웨이버스,336060,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)","2026-08-05: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-07-08: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",2
캔버스엔,210120,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-08-06: 주식등의대량보유상황보고서(약식) | 2026-08-04: [기재정정]주요사항보고서(유상증자결정) | 2026-07-30: [기재정정]주요사항보고서(유상증자결정) | 2026-07-28: [기재정정]주주총회소집결의              (임시주주총회) | 2026-07-28: [기재정정]주식병합결정              ,11
